Word,ExpectedRate
simultaneously,3.495782584
sincere,3.543193602
sincerely,3.398497748
sinful,1.680143572
single-celled,5
single-handed,3
single-handedly,4.050067703
single-minded,4.037711551
single-mindedly,4
single-spaced,4
single,3.039525876
singly,4.557034656
singular,2.983130308
singularly,2.776896585
sinister,2.958078035
sisterly,5
six times,3.055050263
six-sided,4
sixteen,4.557034656
sixteenth,4.557034656
sixth,2.972748405
sixty-eight,5
sixty-one,3
sixty,4.334319497
sizable,3.518159731
sizeable,3.440000822
skanky,1.55698504
skeletal,1.72522749
skeptical,3.876383272
skeptically,3.851923716
sketchily,3
sketchy,2.769146319
skewed,1.712435057
skilfully,5
skilled,3.414923137
skillful,3.650964977
skillfully,4.049046696
skimpy,3.033763292
skinless,4.715507074
skinny,2.544151783
skittish,4.386034674
slack,2
slanderous,4.386034674
slangy,2
slanted,3
slapdash,1.301920469
slavish,1.697155506
slavishly,2.276124272
sleazy,2.889680401
sleek,3.880198815
sleekly,5
sleepily,5
sleepless,2.556573058
sleepy,3.173769861
slender,2.076162334
sliced,4.557034656
slick,2.594402145
slickly,2.583542611
slight,3.682144481
slightly,3.336648085
slim,3.319448221
slimly,4
slimy,2.263617083
slippered,5
slippery,2.332617518
slippy,5
slipshod,2.797946792
sloped,3.371104373
sloppily,1.930113035
sloppy,2.028987307
slothful,1.697155506
slovenian,4
slow-moving,2.751170119
slow,2.936817757
slow,2.518492094
slowly,3.262453365
sluggish,2.550430009
sluggishly,4
slyly,3.793411912
small-minded,2
small-scale,4.653531998
small-time,3.541234481
small,3.368653715
smaller,3.505975373
smallish,3.70352166
smarmily,4
smarmy,2.477406168
smart,2.98202485
smartly,3.833702531
smelly,2.160419783
smitten,2.554986914
smoke-filled,1.944959748
smoke-free,2.929189268
smoked,2.545958887
smokeless,3
smoky,1.990573151
smooth,3.786732519
smoothly,3.626902053
smug,1.930358307
smugly,4.386034674
snappy,3.20628544
snazzy,2.563911569
sneakily,2.533532505
sneaky,2.942653331
sneeringly,3
snide,1.697155506
snidely,1.22562136
sniffy,2.113562375
snobbish,2.903034526
snobby,2.690272575
snooty,2.743363219
snot-nosed,4.386034674
snotty,2.591248276
snow-capped,5
snow-covered,5
snow-white,5
snowbound,5
snowy,3.587649097
snug,3.981593301
snugly,5
so far,3.390738114
so to speak,3.02115433
so-called,2.573587854
so-so,2.903167121
so,3.109808977
soaked,3.034690273
soapy,4
sober,3.073706548
sobering,4.306125715
soberly,4
sociable,3.846970616
social,3.439666925
socialist,2.718883181
socialistic,3.828701129
socialized,5
socially,3.164808068
societal,3.42687149
socioeconomic,4.715507074
socioeconomically,5
sociological,3.304862241
sociologically,3.312963962
sociopathic,3.092465002
socratic,1.991693218
soft on,3.595034379
soft-boiled,5
soft-spoken,3.260325435
soft,3.652645629
softened,3.541234481
softhearted,3
softly,3.441676138
soggy,2.270425721
soi-disant,5
solar,3.481809183
sold-out,3.215182998
sole,2.95986562
soleless,4
solely,3.027806219
solemn,4.653531998
solemnly,5
solicitous,3.484067595
solid-state,3.796098723
solid,3.4783487
solidly,3.314971822
solitary,2.322519077
solo,1.97030221
solomonic,3
soluble,4.173270507
solvable,4.653531998
solvent,3.18747162
somali,5
somalian,4.758674585
somatic,4
somber,3.234810867
sombre,4
some other,3.107558311
some,5
some,3.613304415
someday,3.137433404
somehow,2.695991535
someplace,4.386034674
sometime,3.096851108
sometimes,3.352432747
somewhat,3.158722408
somewhere,2.601350933
sonic,2.322197275
soon enough,3.106431623
soon,3.114002553
sooner,3.154188784
soothing,4.048869978
soothingly,5
sophistic,4
sophisticated,3.606068947
sophomore,5
soporific,5
soppy,1
sordid,3.166590708
sordidly,4
sore,2.853474103
sorely,2.15277193
sorrowful,3.381646733
sorrowfully,5
sorry,2.209589791
sort of,2.778188297
sought after,3.424491351
sought-after,4.557034656
soul-stirring,4.386034674
soulful,5
soulless,2.684851515
sound asleep,2.863217269
sound,3.074635331
soundless,5
soundlessly,4.557034656
soundly,3.751550171
soundproof,3.22186475
soupy,2.977037542
sour,2.327541996
soured,2
sourly,4
south african,4.041827698
south american,2.580197122
south-central,4
south,3.478410735
south,3.681425159
southbound,5
southeastern,5
southern,3.582560137
southward,5
southward,5
southwest,3.7871818
southwestern,3.143112189
sovereign,3.511832091
soviet,3.021073129
sown,5
spacey,5
spacial,3.889390775
spacious,4.02949117
spaciously,5
spacy,4
spanish,3.118756587
spanking,4.297564754
spare,3.19867003
sparingly,4.557034656
sparkling,4.299837107
sparse,2.844965006
sparsely,2.75309552
spartan,3.02245359
spasmodic,2
spasmodically,4.386034674
spastic,4.239183994
spatial,2.716824324
spatially,5
special,3.173032971
specialized,4.081464615
specially,3.522825333
specific,3.246880111
specifically,2.704441301
specified,3
specious,2.14071739
speckled,4
spectacular,3.691816745
spectacularly,2.826572374
spectral,5
speculative,3.229818387
speculatively,1
speechless,3.811968719
speedily,3.556591943
speedy,4.102978144
spellbinding,3
spellbound,5
spent,3.84767402
spherical,1.466403084
spic-and-span,5
spic,3.365025084
spick,4
spicy,3.395057717
spiffed up,3.541234481
spiffy,4.248203656
spiked,2.394258351
spinal,3.259049004
spineless,2.987771544
spirally,5
spirited,2.768682371
spiritual,3.560606955
spiritualistic,1
spiritually,2.577131972
spiteful,2.356344658
splashy,5
splendid,3.792437191
splendidly,4.380062864
splendiferous,4
split,3.639023953
splitting,2.324888531
spoilt,5
spongy,3
spontaneous,3.574199596
spontaneously,2.470535373
spookily,2.918209068
spooky,2.10927046
sporadic,2.345530278
sporadically,3.043204706
sportive,5
spotless,4.31088475
spotlessly,4.474640545
spotted,2
spotty,2.775945697
spousal,3.139011076
sprawling,3.075834173
spring-loaded,4
springy,3.753458102
sprouted,1
spruced up,2.815236416
spry,2
spunky,5
spur-of-the-moment,2.550617678
spurious,2.716824324
squalid,2.941594482
square-rigged,5
square,3.42451064
square,4.159812871
squarely,3.126492514
squarish,3
squashed,1.859335277
squat,2.835360065
squeamish,3.128574243
squeamishly,2
squishy,3.438525424
stabile,4
stable,3.340658245
staccato,4.386034674
staggering,3.38042633
staggeringly,4.113786681
stagnant,3.080400182
stagy,3
staid,4.431782092
stained,2.126177485
stainless,2.621544643
stale,2.108841213
stalwart,5
stand-alone,3.180283903
stand-up,2.650109652
standard,3.276190351
standardized,3.561941206
standby,2.993928278
standing,4.299501915
standoffish,4.557034656
staple,3
star,1.538186
starchy,4.29536327
stark naked,1.466403084
stark,3.160670994
starkly,4.715507074
starred,2
starry-eyed,2.533532505
startled,5
startling,3.890164903
startlingly,3.430492652
state-of-the-art,4.03403817
stated,2.250306551
stateless,5
stately,3.558590055
statewide,4.557034656
static,2.580840626
stationary,3.878629919
statistical,2.978598694
statistically,2.737877838
statuary,4.557034656
statutory,2.868868503
staunch,4.239183994
staunchly,5
stay-at-home,3.09503075
steadfast,3.645163652
steadfastly,5
steadily,3.277075657
steady,3.238033035
steady,3
stealthily,4
stealthy,1
steamed,5
steamy,2.593496289
steely,3.474018083
steep,3.404865974
steeply,3.831435541
stellar,3.130368781
stenographic,4.386034674
step by step,4.054644456
step-by-step,4.075147792
stereo,4.386034674
stereotyped,2.639534971
stereotypic,2
stereotypical,2.565159328
stereotypically,2.113562375
sterile,3.526257935
sterling,5
stern,2.643789971
sternly,2.583542611
sticking out,2.242007672
sticky,2.853987471
stiff,2.56492942
stiffly,5
stigmatic,4
still,3.097906968
still,2.994462267
stillborn,3.424318877
stilted,1.697155506
stimulating,4.511701454
stinging,5
stingy,2.880031841
stinky,1.741765744
stirred up,3.053894011
stochastic,5
stocked with,4.167068362
stodgy,4.173932147
stoic,3.541273176
stoical,5
stoically,2.583542611
stolid,4.386034674
stopped up,2.259560577
store-bought,3.732372969
storied,4.557034656
stormy,2.877630418
stout,4.386034674
stouthearted,5
stoutly,2.583542611
straight off,2.952130607
straight-backed,3
straight-out,3.679274827
straight,3.114028395
straight,3.357333216
straightforward,3.9570486
straightforwardly,3.679274827
strained,4.653531998
strait,5
strange,2.668903324
strangely,2.915830767
strategic,3.474012521
strategical,5
strategically,2.40960301
stray,3.511301481
streaky,4
streamlined,3.481075727
street smart,4.157469424
streetwise,5
strengthened,2.187366277
strenuous,2.488427554
strenuously,5
stressful,3.444553746
stretch,2.552620897
stricken,2.272208247
strict,3.138083285
strictly speaking,3.243995831
strictly,3.118786812
strident,3.059007404
stridently,2.583542611
striking,3.315400295
strikingly,3.285973702
stringent,2.643153967
stringently,4
stringy,3
striped,4
stripped-down,2.583542611
stripy,4
strong-arm,5
strong-minded,5
strong-willed,3.859549155
strong,3.146812936
strongly,3.34061692
stroppy,4
structural,3.065645359
structurally,2.518492094
structured,3.621630934
strung-out,5
strung,5
stubborn,3.670452443
stubbornly,2.581991457
stubby,5
stuck with,2.519779844
stuck,3.279536459
studious,5
studiously,2.323205318
stuffy,2.926335898
stunned,3.187234853
stunning,3.828103808
stunningly,3.971942045
stupendous,3.962416468
stupendously,2.113562375
stupid,1.909384252
stupidly,2.022629237
sturdy,3.675397791
stylish,3.826791402
stylishly,4.045958405
stylistic,2.69400391
stylistically,1.668502573
suave,5
suavely,5
sub-saharan,5
subatomic,3
subclinical,5
subconsciously,3.081140645
subcutaneous,5
subject,3.155666164
subjective,2.772824387
subjectively,3.094386385
sublime,3.525815807
sublimely,5
subliminal,2.478016117
submarine,4.386034674
submissive,2.622829581
submissively,5
subordinate,3.18747162
subsequent,3.288902663
subsequently,3.475877161
subservient,2.332075259
subserviently,1
subsidized,2.554986914
substandard,1.824104789
substantial,3.156491135
substantially,3.240313916
substantiative,3
substantive,2.565415223
substitute,5
subterranean,3.753458102
subtle,3.42221591
subtly,2.981539008
suburban,3.14620687
subversive,1.925027568
successful,3.465804334
successfully,3.536241465
successive,3.462418409
successively,3.679274827
succinct,4.216305626
succinctly,4.144312721
succulent,2.697322922
such,3.115736107
sudanese,4.543301621
sudden,2.990343654
suddenly,2.85334351
sufferable,5
sufficient,3.219907156
sufficiently,3.178136494
sufi,4.173270507
sugar-coated,2.583542611
sugarless,1.697155506
sugary,3.131912276
suggestible,5
suggestive,2.577126048
suggestively,2.187366277
suicidal,2.921637773
suitable,2.795759555
suitably,2.856479985
sulfurous,2
sulky,5
sumerian,5
summa cum laude,2
summa cum laude,2
summarily,1.996246274
sumptuous,4.592198662
sumptuously,4.386034674
sun-dried,5
sundry,4.30655695
sunken,3.19402763
sunny-side up,1
sunny,3.697604934
sunset,3
super,3.904581896
superb,4.196397738
superbly,4.454867378
supercharged,5
supercilious,1.870037542
superficial,2.230660392
superficially,2.539417462
superfluous,3.034579291
superhuman,3.851923716
superior,3.119554634
superlative,3.602917192
superlatively,3.312963962
supernatural,2.729148143
supernaturally,4.157469424
supersonic,4.239183994
superstitious,2.616678604
supervisory,5
supplemental,4.611181062
supplementary,3.967405586
supporting,3.011898501
supportive,3.271226642
supposed,2.183143159
supposedly,2.267920366
suppositional,4
supranational,1
supreme,5
supremely,3.376487945
sure enough,2.901149725
sure-fire,3.689252995
sure,3.11773158
sure,3.089735159
surely,2.907789108
surgical,2.664963772
surgically,2.868868503
surging,5
surly,1.995371106
surplus,2.977037542
surprised,3.114760902
surprising,3.514124241
surprisingly,3.747872298
surreal,3.613578513
surrealistic,2.187366277
surreptitiously,3.679274827
surrounding,3.124955804
susceptible,3.341486742
suspect,1.971084133
suspected,5
suspenseful,3.803131079
suspicious,2.55590161
suspiciously,1.96268336
sustainable,3.496799137
sustained,4.580407417
svelte,2
swank,3.889390775
swanky,3.789700127
swedish,3.302817328
sweeping,2.879489316
sweet,3.527362329
sweetened,5
sweetly,4.381433592
swift,3.78020739
swiftly,3.631932087
swimmingly,5
swish,3.851923716
swiss,2.989359586
swollen,2.187366277
sworn,3.911726269
sybaritic,4.386034674
sycophantic,1.697155506
syllogistic,5
symbiotic,3.061936312
symbolic,2.603678347
symbolical,2
symbolically,5
symmetrically,4.386034674
sympathetic,2.981685824
sympathetically,3.334441747
symphonic,5
symptomatic,2.697300723
synaptic,4.381433592
synchronous,5
syncretistic,5
synergistic,5
synonymous,2.705481861
synonymously,1
synoptic,3.541234481
synthetic,3.113495351
synthetically,5
syphilitic,4
syrian,1
syrupy,2.537308972
systematic,3.147142232
systematically,3.254232281
systemic,3.142671848
systolic,5
taboo,3.333811269
tabular,2
tacit,4.485367641
tacitly,2.533532505
tacky,2.74020913
tactful,1.55698504
tactfully,3.433156317
tactical,3.326694001
tactically,4
tactile,4.386034674
tactless,5
tailor-made,5
tainted,3.371104373
taiwanese,4
take-away,2.205110347
take-home,3.679274827
taken for granted,3.899302505
taken up,3.013960035
taken with,2.639082592
talented,3.117023868
talentless,1
talkative,4.557034656
tall,3.189850869
tame,2.975442815
tan,3.371104373
tangential,2.907876337
tangentially,4
tangible,3.144522842
tangled,3.297569329
tantalizingly,4.239183994
tantamount,2.920831523
tapering off,1.697155506
tardy,5
tart,3.143112189
tasmanian,5
tasteful,4.181291258
tastefully,4.228541848
tasteless,2.435437868
tastelessly,1
tasty,3.715717474
tattered,2.37679889
tatty,2.572243068
taut,3.832344532
tautly,2.918209068
tautological,4.239183994
tawdry,3
tax-exempt,5
taxonomic,1
taxonomical,5
teachable,4.041827698
teal,3
tearful,3.851923716
tearfully,4.386034674
teary-eyed,3.851923716
teary,4.715507074
teasingly,3.371104373
technical,3.058406243
technically,3.151193223
technological,3.35120187
technologically,3.486036771
techy,4
tectonic,5
tedious,2.370787444
tediously,2.177993606
teen,3.083517808
teenage,3.423355945
teenaged,3.318483166
teensy,3.227825753
teeny-weeny,3.541234481
teeny,2.791124672
telegraphic,4.386034674
teleological,1.697155506
telepathic,4.653531998
telephonic,3
telling,2.733169148
tellingly,4.653531998
telltale,4.29536327
temperamental,3.124955804
temperamentally,1
temperate,4.386034674
tempestuous,4.386034674
temporal,3.33933363
temporarily,2.930093798
temporary,3.18544173
tempting,3.723933759
ten thousand,4.790467918
ten-fold,1
ten,3.445554088
tenacious,3.659917258
tenaciously,2.196953157
tended to,3.177793681
tendentious,4.386034674
tender,4.460108372
tenderly,1.381854225
tenfold,4.653531998
tense,3.271257418
tensile,5
tentative,4.687563235
tentatively,5
tenuous,2.623551327
tenuously,2.205110347
tenured,3.371104373
tepid,1.988261723
terminal,4.041827698
terminally,4.143679749
terrestrial,5
terrible,2.007321926
terribly,2.429532278
terrific,4.107428133
terrifically,3.782961208
terrifying,3.401871541
territorial,3.139011076
terse,2.41703677
tersely,2.354084334
tertiary,3
testicular,5
testimonial,4.834163945
testy,2.977037542
tethered,3.560573138
textual,3.230263485
textured,1.49343721
thankful,3.411662488
thankfully,2.850818336
thankless,5
that is to say,2.984444498
that much,3.012025745
the least bit,2.583463853
the other way around,3.04394443
the right way,3.809471616
the whole way,3.727309696
theatrical,2.193933921
theistic,4.264321498
thematic,3.105808953
thematically,5
then again,3.227810733
then,2.751368366
theocratic,4.041827698
theological,2.555652009
theologically,2.699633787
theoretic,2
theoretical,2.95059086
theoretically,2.301475016
theory-based,5
therapeutic,3.645163652
there,3.179875421
thereafter,2.359109548
thereby,2.850851652
therefore,2.787837293
therein,3.031751682
thereof,2.82120882
thermal,2.950445642
thespian,4
thick-skinned,5
thick,3.186197749
thickly,2.918209068
thin-skinned,4
thin,2.56238224
thin,2.751170119
thinly,2.198342779
third-rate,1
third,2.909952448
third,5
thirdly,1.697155506
thirsty,3.106509292
thirteen,1.431183516
thirteenth,5
thirty-five,3.320757292
thirty-four,5
thirty-nine,3.541234481
thirty-second,4
thirty-six,5
thirty-three,4
thirty-two,5
this evening,2.679701081
this night,2.028193076
thorny,2.173300845
thorough,3.610346519
thoroughly,3.94686922
though,4.386034674
thought-provoking,3.833316918
thoughtful,3.670355006
thoughtfully,4.128526728
thoughtless,3.155757956
thoughtlessly,1.824104789
thousand times,2.098444257
threadbare,2.337582061
threaded,4
threatened,5
threatening,3.409715628
three hundred,2.789788172
three times,2.744140677
three-dimensional,2.998820951
three-fold,4
three-pronged,5
three-way,3.396598446
three-year-old,2.548656751
threefold,3
thrifty,5
thriving,3.223085185
through an experiment,5
through and through,2.930129466
through with,3.10827227
through,5
through,4.239183994
throwaway,3
throwback,3
thunderous,4.29536327
thus far,3.405209004
thus,3.046154961
thusly,1.893448878
thyroid,5
tibetan,2.583542611
tidal,3.671542425
tidily,5
tidy,3.669540745
tied up,3.119143276
tiered,1.466403084
tiger-striped,4
tight-knit,4
tight,3.130926351
tight,3.59225131
tightly knit,4
tightly,2.999067015
til now,3.057831793
tiled,4
tilted,3.005724927
time and again,3.596311156
time and time again,3.62917641
time-consuming,2.323415068
time-honored,2.470745901
time-tested,2.725803425
timeless,4.04447605
timely,3.597138256
timeworn,2
timid,3.552955907
tinny,2.778865868
tiny,2.775024781
tippy,4
tipsy,5
tired of,3.052948746
tired,2.804482393
tireless,3.85445273
tirelessly,2.741253088
tiresome,2.374081349
tiresomely,3
tiring,2.548552883
titanic,5
titular,2.497069509
to a fault,3.581896696
to a great extent,3.733642786
to a greater extent,4.386034674
to a higher place,4
to a lesser extent,3.252960882
to a man,2.15133882
to a t,3.161691226
to advantage,3.541234481
to and fro,3.570862952
to be precise,1.697155506
to be sure,3.080472121
to begin with,2.396517366
to boot,3.066125101
to date,3.447871077
to each one,3.006258305
to it,3.187270312
to order,3.091211097
to perfection,4.196714528
to that degree,1.697155506
to that effect,2.567114235
to that extent,2.550868323
to that,2.974084077
to the contrary,2.750798759
to the full,3.716524198
to the highest degree,5
to the hilt,2.708967509
to the letter,3.110094478
to the limit,3.887293699
to the south,3.834478494
to wit,3.255209454
together with,3.4871335
together,3.353566289
token,2.434953036
tolerable,2.933968319
tolerably,3
tolerant,2.328803067
toll-free,2.41986655
tonal,4
tongue-in-cheek,2.95943658
tonic,3.589975903
tonight,3.398594164
too bad,2.500579015
too large,3.475630246
too much,2.951526824
too soon,2.962784195
too,2.948710366
tooth and nail,3.188993132
top-down,3.814589409
top-flight,4
top-heavy,4
top-notch,4.067934139
top-quality,3.885674606
top-secret,1
top,3.569412853
topical,3.424433991
topically,5
topless,1.229140338
topmost,5
topsy-turvy,4
tormented,4.653531998
torn,2.941207623
torrential,4.511701454
torrid,3.502232531
tortuous,2.899138288
tortured,2.410568221
torturous,2.518492094
torturously,1.72522749
total,2.474832122
totalitarian,3.050467659
totally,2.837134348
touching,4.557580849
touchingly,5
touchy-feely,2.918209068
touchy,3.246376297
tough-minded,5
tough,3.252442249
touristed,2.977037542
touristy,4.114278301
tousled,5
toxic,2.96756619
traceable,3.541234481
tractable,4
traditional,3.614777447
traditionally,3.682041168
tragic,3.331060633
tragical,4.386034674
tragically,3.237063158
trained,2.197136957
traitorous,5
tranquil,4
transcendent,1
transcendental,4
transcontinental,4
transferable,5
transferrable,5
transient,4.386034674
transitional,3.622274794
transitory,2.716824324
translatable,4
translucent,4.157469424
transmitted,5
transnational,2.984512945
transoceanic,5
transparent,2.2785544
transparently,2.552620897
trapped,3.252960882
trashy,4
traumatic,2.863079726
treacherous,3.015793342
treacherously,5
treacly,1
treasonous,5
treasured,4.447764185
tremendous,3.761453565
tremendously,3.782294262
tremulous,4
trend-setting,4
trendy,3.521907444
triangular,5
tribal,3.464906172
tributary,3
tricky,3.172966572
tried and true,4.012506415
tried,3.253022756
trigger-happy,1
trilingual,3
trim,2.51145235
tripartite,5
triple,3.366262405
trite,1.753861567
triumphant,3.889390775
triumphantly,1.726966892
trivial,2.502597377
trivially,4.239183994
tropical,3.550893126
trouble-free,3.541321843
troubled,3.773931333
troublesome,3.244130729
troubling,2.918875092
truant,5
truculent,1
true to life,4.167919268
true to,3.406272235
true-blue,4
true-to-life,4
TRUE,3.215720561
truly,3.522827677
trumped-up,5
trusting,1.72522749
trustworthy,3.552955907
trusty,2.768682371
truthful,2.887229095
truthfully,3.895373332
tubby,3
tube-shaped,4
tubular,5
tumultuous,4.311000635
tuneful,2
turbulent,4.312591541
turgid,2.773291873
turgidly,1
turkish,3.599157745
turned on,2.622488008
turned out,3.028244193
tuscan,5
tutorial,1.787214492
twee,4
twenty-eight,2.981953525
twenty-fifth,5
twenty-first,3.557380773
twenty-five,3.633678324
twenty-four,4.173270507
twenty-one,5
twenty-seven,2.583542611
twenty-six,5
twenty-three,4.239183994
twenty-two,5
twice,2.963346919
twin-bedded,2.72678161
twin,2.362202888
twinkly,3.541234481
twisted,2.640325173
twisty,4
two hundred,2.871576689
two times,2.822607536
two-dimensional,2.443303346
two-fold,3.312963962
two-handed,4
two-lane,1.466403084
two-part,2.719494017
two-party,5
two-pronged,1.697155506
two-sided,4
two-way,3.606649603
two-year-old,3.792904254
two-year,4.580407417
twofold,4
typic,5
typical,3.3190082
typically,3.055692626
typographical,2.958348965
tyrannical,4.29536327
u-shaped,3
u,4.715507074
ubiquitous,3.833652427
ugly,2.437612971
ukrainian,2.223496346
ulterior,2.419560617
ultimate,3.335177965
ultimately,3.06503358
ultra,4.150792846
ultramodern,5
umbilical,4.24540338
umpteen,4.557034656
un-american,1.697155506
unabashed,2.664346
unabashedly,2.705479332
unabated,2.797946792
unable to help,2.287676089
unable,2.598851124
unabridged,3.310204959
unacceptable,1.820791236
unacceptably,2.089726283
unaccommodating,2
unaccompanied,4.386034674
unaccountable,3.208629055
unaccountably,2.583542611
unaccustomed,4.790467918
unachievable,5
unacknowledged,4
unaddressed,3.541321843
unadorned,4.715507074
unadulterated,3.522890466
unadventurous,5
unaffected,4.715507074
unaffiliated,2.412891756
unafraid,2.381673327
unaided,5
unaired,2
unalienable,5
unalloyed,2.583542611
unalterable,4.653531998
unaltered,3.474018083
unambiguous,4.557034656
unambiguously,1
unambitious,3
unanimous,4.054636162
unanimously,2.544751531
unannounced,5
unanswerable,2.831166282
unanswered,2.660007313
unanticipated,2.416001116
unapologetic,1.633790811
unappealing,2.54686861
unappetizing,3.094386385
unappreciated,3.596810243
unappreciative,2.328259727
unapproachable,2.770672566
unarguable,5
unarguably,3.124955804
unarmed,3.047948503
unarticulated,5
unashamed,3
unashamedly,4
unasked,3.395057717
unassailable,3.541321843
unassuming,4.039463528
unattached,2.276124272
unattainable,3.085247679
unattainably,5
unattended,2.530162115
unattractive,2.309066695
unattractively,4
unauthorized,1.407020212
unavailable,2.288918716
unavenged,3
unavoidable,2.951721056
unavoidably,1.922086452
unaware,2.710195127
unbalanced,2.71554168
unbearable,2.612165923
unbearably,2.640124535
unbeatable,3.879745968
unbecoming,4
unbeholden,5
unbeknown,1.824104789
unbeknownst,2.292180619
unbelievable,2.826068755
unbelievably,3.024453772
unbelieving,2.412891756
unbelievingly,5
unbending,5
unbiased,3.204385992
unbleached,3.962416468
unblemished,4.053508381
unblinking,5
unblushing,5
unborn,2.164684671
unbound,5
unbounded,4
unbranded,1
unbreakable,4.239183994
unbridled,3.40079373
unbroken,1.995650233
uncannily,4.173270507
uncanny,3.819850379
uncaring,1.851678814
unceasingly,4
uncensored,4.386034674
unceremoniously,1.58434492
uncertain,3.214465933
uncertainly,4
unchained,4.386034674
unchallengeable,5
unchallenged,3.18747162
unchangeable,3.260325435
unchanged,2.998435035
unchanging,3.976770843
uncharacteristic,2.941594482
uncharacteristically,3.889390775
uncharted,1.69201086
unchartered,4
unchecked,2.444484985
uncivil,5
uncivilized,5
unclassifiable,4
unclean,1.764052654
unclear,2.609679663
uncleared,2
uncluttered,4.790467918
uncollectible,2
uncomfortable,2.538776883
uncomfortably,2.672541381
uncommon,3.350994167
uncommonly,5
uncomparable,3.541234481
uncompassionate,1.431183516
uncomplaining,5
uncompleted,1.697155506
uncomplicated,4.362603278
uncomprehended,5
uncompromising,4.239183994
uncompromisingly,2
unconcerned,1.781123826
unconditional,3.239740981
unconditionally,3.441346243
unconditioned,4.135837017
unconnected,2.977963144
unconquerable,2.196953157
unconscionable,2.542278548
unconscious,3.359343539
unconsciously,3.464914029
unconsidered,4
unconstitutional,4.485367641
unconstrained,5
unconstructive,4
unconsummated,5
uncontested,2.917717529
uncontrollable,2.718530774
uncontrollably,3.828701129
uncontrolled,3.495002888
uncontroversial,3
unconventional,3.083169383
unconverted,4
unconvinced,2.833117392
unconvincing,1.679815244
unconvincingly,3
uncooked,1.893448878
uncool,3.679274827
uncooperative,1.899440419
uncoordinated,5
uncorrected,5
uncorrelated,4.386034674
uncounted,4.653531998
uncouth,1.72522749
uncovered,2.826299732
uncritical,1.797075052
uncritically,2.697322922
uncrowded,4.173270507
uncultured,2.323205318
uncut,1.442917783
undamaged,1.697155506
undated,4.386034674
undecided,3.220820981
undecipherable,3
undeclared,5
undecorated,3
undefinable,2.187366277
undefined,2.492932884
undemanding,5
undemocratic,3.260325435
undemocratically,2.583542611
undeniable,3.409359719
undeniably,3.379304805
under attack,3.910484923
under fire,2.412891756
under it,2.888915351
under that,3.200586508
under the circumstances,3.038749196
under the weather,5
under way,4.135837017
under wraps,3
under-the-table,5
underactive,5
underage,4
undercover,3.517696493
underdeveloped,2.685207176
underdressed,5
undereducated,3
underemployed,4.386034674
underground,3.452114241
underground,3.091654997
underhanded,2.01546069
underhandedly,1
underlying,2.887386522
undermanned,5
undernourished,3
underpopulated,1
underprivileged,4.239183994
undersized,4
understaffed,2.286018682
understandable,3.752581777
understandably,2.746506667
understood,4.386034674
underwater,2.850860869
underway,2.691586219
underweight,2.29156426
undescriptive,3
undeserved,3.213075406
undeservedly,5
undeserving,3.851923716
undesirable,2.351794327
undesirably,2
undesired,4.557034656
undetectable,4.653531998
undetected,4.653531998
undetermined,2.406964871
undeterred,5
undeveloped,1.900300837
undiagnosed,4.611181062
undifferentiated,1
undignified,1.72522749
undiluted,1
undiplomatic,4
undisciplined,1.926601567
undisclosed,3.395057717
undiscovered,3.541273176
undisguised,4.194875882
undisputed,4.239183994
undistinguished,2.196953157
undisturbed,2.984041596
undivided,2.501141171
undoable,4
undocumented,5
undomestic,2.302607399
undoubtedly,3.445827914
undramatic,5
undreamed of,5
undreamed,5
undressed,1.824104789
undrinkable,1.79895645
undue,4.790467918
unduly,3.69555705
undying,2.958472167
uneager,4
uneasy,2.795752253
uneconomical,3
unedifying,2
unedited,2.048884887
uneducated,2.077891904
unembellished,5
unembodied,4
unemotional,2.735904009
unemotionally,1.697155506
unemployable,1.753996714
unemployed,3.818375464
unencumbered,4.239183994
unending,3.308155902
unendingly,4.386034674
unendurable,5
unenergetic,1
unenlightened,3.478789035
unenlightening,4
unenthusiastic,2.4755049
unenviable,3.654995375
unequal,4.715507074
unequaled,2.550868323
unequalled,3.541234481
unequipped,2.583542611
unequivocal,3.465646077
unequivocally,3.528955793
unerring,3.541234481
unerringly,4.653531998
unethical,2.175183088
unethically,5
uneven,2.741828995
unevenly,1
uneventful,2.210038459
unexcelled,5
unexceptional,2.826299732
unexciting,2.818109449
unexpected,3.845600211
unexpectedly,3.700384983
unexplainable,3.127654774
unexplained,2.57328297
unexploited,5
unexplored,2.870968241
unexpressed,4
unfailing,4
unfailingly,4.270692082
unfair,3.047476471
unfairly,2.986571426
unfaithful,2.356344658
unfamiliar with,3.215294751
unfamiliar,3.257557353
unfashionable,2.583542611
unfathomable,3.808736559
unfathomed,5
unfavorable,3.352486302
unfavorably,5
unfavourable,4
unfeigned,5
unfermented,5
unfettered,3.738399838
unfilled,3.371104373
unfinished,2.948584178
unfit,2.347013449
unfitting,1.442917783
unfixed,1.318813194
unflagging,4.386034674
unflattering,2.709260672
unflavored,1.72522749
unflinching,4.474551237
unfocused,3.760492597
unfocussed,2.394258351
unforeseeable,3.227825753
unforeseen,3.141198528
unforgettable,4.145943374
unforgivable,2.417408578
unforgivably,2
unforgiving,4.336441095
unformed,5
unfortunate,2.707353227
unfortunately,2.518976413
unfounded,2.260550633
unfriendly,2.279809533
unfrozen,4
unfulfilled,3.082415447
unfunctional,2
unfunded,4.557034656
unfunny,1.522754434
ungainly,3
unglamorous,5
