,Word,Tag,ExpectedRate
47727,ryder,n,5.84324442245
47728,rye,n,6.00036627503
47729,ryer,n,3.35056862888
47730,ryerson,n,6.8791479717
47731,rygel,n,6.56899113033
47732,ryhmes,n,5.31364419088
47733,ryker,n,7.53330216258
47734,rylance,n,5.4650718947
47735,rymer,n,5.06609092536
47736,ryn,n,7.66248812351
47737,rynn,n,7.26852799818
47738,ryno,n,8.44541214779
47739,ryo,n,6.10791412256
47740,ryoko,n,6.54966238127
47741,ryter,n,6.0
47742,rythm,n,5.92374491536
47743,ryu,n,5.99339001364
47744,ryuhei,n,6.16789350886
47745,ryuichi,n,7.35061495707
47746,ryuji,n,5.4074171027
47747,ryuk,n,6.58712317971
47748,rz,n,4.57198384823
47749,rza,n,6.81309053243
47750,s,n,5.25740368511
47751,s,v,5.57280362479
47752,sa,n,5.69672776036
47753,saab,n,4.92600874105
47754,saami,n,6.23359744651
47755,saarsgard,n,5.66041175556
47756,saath,n,3.66895458025
47757,saathiya,n,4.74864090439
47758,saavik,n,6.51817007496
47759,saawariya,n,4.77681488438
47760,sab,n,6.82530077332
47761,sabah,n,6.27266715477
47762,saban,n,4.81553841305
47763,sabara,n,5.24639965394
47764,sabata,n,5.6664074522
47765,sabatini,n,7.03855007393
47766,sabato,n,4.21199075163
47767,sabbath,n,6.00346115679
47768,sabbatical,a,5.04739293647
47769,sabella,n,6.72087740257
47770,saber,n,5.45644681402
47771,sabertooth,n,5.33275107429
47772,sabian,n,6.70283195321
47773,sabich,n,6.11047954116
47774,sabiha,n,9.1827488748
47775,sabina,n,6.35799225288
47776,sabine,n,6.16551328594
47777,sable,n,6.1963959875
47778,sabor,n,6.28014027141
47779,sabotage,n,5.59523109801
47780,sabotage,v,5.1576017076
47781,saboteur,n,6.17666005012
47782,sabra,n,5.69231679035
47783,sabre,a,5.62897388364
47784,sabre,n,5.20493721133
47785,sabretooth,n,4.79668702235
47786,sabrina,n,5.95288816288
47787,sabu,n,6.53852175722
47788,saburo,n,8.89294625197
47789,sac,n,6.13531852444
47790,sacajawea,n,3.97064582699
47791,saccard,n,9.20402244805
47792,saccharin,n,4.44967664834
47793,saccharine,a,4.96791229389
47794,saccharine,n,5.01828198852
47795,sacchetti,n,5.51254980982
47796,sacchi,n,6.51901431302
47797,sacco,n,6.58511077346
47798,sach,n,5.73513412792
47799,sacha,n,5.61078738545
47800,sachar,n,8.38918705445
47801,sachie,n,7.62834350724
47802,sachiko,n,7.07475390106
47803,sachin,n,5.85797557517
47804,sachs,n,6.13431301952
47805,sachsenhausen,n,8.10679576253
47806,sack,n,4.71776843776
47807,sack,v,5.23555240374
47808,sackhoff,n,4.68356430645
47809,sacrament,n,5.60472557203
47810,sacramento,n,5.84411680418
47811,sacre,n,6.59241259106
47812,sacred,a,5.75432899169
47813,sacred,n,5.4717616804
47814,sacredness,n,6.52605217865
47815,sacrifice,n,6.12268007423
47816,sacrifice,v,5.64275000118
47817,sacrificed,a,5.08593598472
47818,sacrificial,a,5.40255857595
47819,sacrilege,n,4.69093578527
47820,sacrilegious,a,5.11501063026
47821,sacrosanct,a,4.99861084417
47822,sacrosanct,n,6.36325278511
47823,sad,a,5.26154886614
47824,sad,n,4.49875442307
47825,sada,n,6.51649290079
47826,sadaam,n,6.20689990853
47827,sadako,n,6.06870887499
47828,sadam,n,5.48914658322
47829,saddam,n,5.69892776025
47830,sadden,v,5.38886574888
47831,saddened,a,6.45497891476
47832,saddening,a,6.83297840173
47833,saddening,n,6.53999301939
47834,saddens,n,5.84723287673
47835,saddest,n,6.61992387291
47836,saddle,a,6.65841363307
47837,saddle,n,5.88716727903
47838,saddle,v,4.66602320274
47839,sade,n,5.6407645817
47840,sadhu,n,5.63473353506
47841,sadie,n,5.48675365622
47842,sadism,n,4.88779370753
47843,sadism,v,3.85330095435
47844,sadist,n,4.7372189163
47845,sadistic,a,5.51860699351
47846,sadistic,n,5.61336942496
47847,sadistically,r,5.61566400446
47848,sadko,n,5.86122750018
47849,sadler,n,6.42772032391
47850,sadly,r,4.6445046959
47851,sadness,n,7.33265803918
47852,sadness,v,7.64996143546
47853,sadomania,n,4.34430627697
47854,sadomasochism,n,5.23522409552
47855,sadomasochist,n,4.27967614069
47856,sadomasochistic,a,5.11742699021
47857,sador,n,7.8079664179
47858,sadowski,n,6.35488042385
47859,saeed,n,6.92463326276
47860,saeki,n,6.64002661425
47861,safan,n,6.96223858822
47862,safari,a,5.14102731563
47863,safari,n,4.94647216127
47864,safary,n,9.00901243783
47865,safe,a,5.60327562486
47866,safe,n,5.75031698196
47867,safecracker,n,6.5594335505
47868,safeguard,n,6.32880414518
47869,safeguard,v,5.92517024349
47870,safely,r,5.36819902015
47871,safety,n,5.64951820751
47872,saffron,n,5.99597469798
47873,safran,n,7.17195802869
47874,sag,n,5.33148882206
47875,sag,v,5.3277304838
47876,saga,n,6.15451585351
47877,sagacious,a,6.44317934278
47878,sagal,n,6.4879110113
47879,sagan,n,6.31970415961
47880,sagat,n,5.35648378052
47881,sagdiyev,n,6.85551730639
47882,sage,n,5.75372934867
47883,sagebrecht,n,7.62703988338
47884,sagebrush,a,5.551856694
47885,sagebrusher,n,6.80572869743
47886,sagely,r,4.1746130843
47887,sagemiller,n,5.21565103783
47888,sager,n,5.91036075184
47889,saget,n,4.57851440454
47890,saggy,a,4.48858544785
47891,sagnier,n,6.30958130215
47892,sagoes,n,6.3729658523
47893,sahai,n,5.27570476264
47894,sahara,n,4.97321619878
47895,sahni,n,5.865540492
47896,sai,n,6.00982312051
47897,said,n,5.34211628975
47898,saif,n,6.10835502336
47899,saigo,n,7.71035750124
47900,saigon,n,6.60306812864
47901,saikano,n,4.71472203272
47902,sail,n,5.82216021935
47903,sail,v,5.7424091391
47904,sailboat,n,5.06434825594
47905,sailing,n,5.99297044688
47906,sailor,n,6.06098869627
47907,sainsbury,n,6.21125605702
47908,saint,n,5.83548250935
47909,sainte,n,8.4596519235
47910,sainthood,n,5.23545920374
47911,saintly,a,5.40909384738
47912,saipan,n,4.23582631821
47913,sais,n,5.05202082014
47914,sais,v,5.15808597695
47915,saito,n,7.50160934787
47916,saitta,n,7.74589756444
47917,saiva,n,7.3348616312
47918,saiyan,n,5.56859979618
47919,sajani,n,5.26298489873
47920,sajid,n,4.20764806482
47921,sakaguchi,n,6.08090826697
47922,sakai,n,5.13760829685
47923,sakall,n,6.7832764146
47924,sakamoto,n,6.84158370051
47925,sakata,n,4.19744476627
47926,sake,n,4.52467024776
47927,sakes,v,4.33281084676
47928,saki,n,5.87022017297
47929,sakina,n,4.58743351895
47930,saks,n,5.23665547746
47931,sakura,n,6.25655794581
47932,sakuran,n,6.91751738999
47933,sal,a,6.34490623739
47934,sal,n,6.50792083378
47935,salaam,n,6.91692099861
47936,salacious,a,5.33855857835
47937,salad,n,5.00653986962
47938,saladin,n,5.68282717798
47939,salah,n,6.43877850149
47940,salahaddin,n,6.0
47941,salahuddin,n,6.65330640874
47942,salam,n,4.71868384458
47943,salamanca,n,5.23472472843
47944,salami,n,4.88519628967
47945,salaried,a,6.26828274918
47946,salary,n,5.07982181653
47947,salaryman,n,7.75574166813
47948,salazar,n,6.45423929288
47949,saldana,n,6.95725360488
47950,saldanha,n,6.70977468123
47951,sale,n,5.52043736007
47952,saleem,n,7.08185523712
47953,salem,n,5.50710329075
47954,salenger,n,6.44500696663
47955,salerno,n,5.01411500661
47956,salesgirl,n,5.37459763238
47957,saleslady,n,6.27045673582
47958,salesman,n,6.21050562189
47959,salesmanship,n,5.42958406217
47960,salesperson,n,6.40930038218
47961,saleswoman,n,6.08493359378
47962,salient,a,5.65695244016
47963,salient,n,5.1363373007
47964,salieri,n,8.34182897223
47965,salim,n,7.47221069623
47966,salina,n,5.64192526185
47967,salinger,n,5.1656377269
47968,salis,n,6.99089553713
47969,salisbury,n,6.00202422041
47970,saliva,n,4.72080913875
47971,salivate,v,5.31389271665
47972,salk,n,8.445159454
47973,salkind,n,5.23655120385
47974,salkinds,n,4.82975773968
47975,sallah,n,7.03344513908
47976,salle,n,6.03967025848
47977,salles,n,6.96200017352
47978,salli,n,6.57495517589
47979,sallie,n,6.97867946373
47980,sallis,n,6.13843840039
47981,sallow,n,5.55220364138
47982,sallu,n,4.61764159973
47983,sally,n,6.02311785191
47984,sally,r,6.343760129
47985,salma,n,5.2837156006
47986,salman,n,5.15394143887
47987,salmi,n,5.47743800188
47988,salmon,n,5.26734671722
47989,salo,n,5.02615918913
47990,salome,n,5.88006278846
47991,salomon,n,6.83586222491
47992,salon,n,5.2593276088
47993,salonga,n,8.73570448406
47994,saloon,n,6.19899765908
47995,salsa,n,5.21970441489
47996,salt,n,5.3333469724
47997,salt,v,5.1362773789
47998,salter,n,6.48381206014
47999,salton,n,7.15370085439
48000,saltwater,n,3.87040088607
48001,salty,a,5.27242333614
48002,salty,n,5.75716021415
48003,saltzman,n,6.27834432344
48004,salutary,a,6.55546819757
48005,salutation,n,5.88952449096
48006,salute,a,5.72840658108
48007,salute,n,6.02526990529
48008,salute,v,6.50077151428
48009,salva,n,5.37316315915
48010,salvador,n,6.72014078868
48011,salvadoran,a,5.64250068401
48012,salvadori,n,7.40586867402
48013,salvage,n,5.01773643566
48014,salvage,v,3.85816343662
48015,salvageable,a,3.2156250636
48016,salvager,n,4.3979643437
48017,salvati,n,6.31620720078
48018,salvation,n,5.7160831395
48019,salvatore,n,6.91461931268
48020,salvatores,n,6.23450210169
48021,salve,v,5.1949179872
48022,salvo,n,5.33249107874
48023,salzburg,n,8.21688073577
48024,sam,n,6.12584146133
48025,samael,n,5.09037593743
48026,samaire,n,5.73385206026
48027,samantha,n,5.72406483555
48028,samara,n,4.48417198273
48029,samaria,n,6.46442436496
48030,samaritan,n,5.51735877726
48031,samba,n,5.94408093565
48032,samberg,n,5.26935926819
48033,sambo,n,5.78493172283
48034,sambrell,n,5.9123994208
48035,same,a,5.43586099506
48036,same,n,3.88669071879
48037,samedi,n,6.49878370387
48038,sameer,n,6.33747517813
48039,sameera,n,4.53418403679
48040,sameness,n,5.75566904403
48041,samey,a,4.89261602964
48042,samey,n,5.328012706
48043,samhain,n,5.35668477402
48044,sami,n,6.7431897979
48045,samir,n,6.27944226255
48046,samira,n,6.56187107824
48047,samm,n,6.0201226707
48048,sammael,n,6.32633502094
48049,sammi,n,6.27474720257
48050,sammo,n,6.78057350172
48051,samms,n,4.87499900768
48052,sammy,n,6.258650875
48053,samo,n,6.97336716692
48054,samoa,n,6.34931133979
48055,samoan,a,5.57037461951
48056,samoan,n,5.12722723642
48057,samourai,n,7.19450213235
48058,sampedro,n,6.9839680809
48059,sampi,n,7.97032431196
48060,sample,n,5.14891703011
48061,sample,v,5.01922904747
48062,sampler,n,5.75348170785
48063,sampling,n,5.19863607724
48064,sampo,n,3.94896699127
48065,sampson,n,6.27606806896
48066,sampson,v,6.75914183919
48067,samsara,n,7.20692355907
48068,samson,n,5.75105606535
48069,samual,n,5.10369401096
48070,samuel,n,5.71577327955
48071,samuell,n,6.65542718866
48072,samurai,n,6.52254645449
48073,samuri,n,5.39127616168
48074,samwise,n,7.69282729289
48075,samy,n,5.77541141798
48076,san,n,6.24807236499
48077,sana,n,6.03860978482
48078,sanaa,n,5.89013698037
48079,sanada,n,6.32748700664
48080,sanam,n,5.16029149602
48081,sanatorium,n,5.30240231181
48082,sanborn,n,7.95681046888
48083,sanchez,n,5.95860250587
48084,sancho,n,6.01740080401
48085,sanctify,v,5.36998566957
48086,sanctimonious,a,4.74137653238
48087,sanctimoniously,r,4.65137980823
48088,sanctimony,n,4.41193843697
48089,sanction,n,5.34237943769
48090,sanction,v,5.26513486809
48091,sanctity,n,6.00456464494
48092,sanctuary,n,5.98220559343
48093,sanctum,n,6.61656332215
48094,sand,n,5.36630064411
48095,sand,v,5.68963010322
48096,sanda,n,6.51042495961
48097,sandahl,n,5.99171853409
48098,sandal,a,5.68551450195
48099,sandal,n,4.87021064755
48100,sandberg,n,5.85530747899
48101,sandbox,n,5.19523307826
48102,sande,n,6.0889124875
48103,sandecker,n,5.5352251488
48104,sandeep,n,6.40690200046
48105,sander,n,6.08567546633
48106,sanderson,n,5.6441917371
48107,sandford,n,7.34635080785
48108,sandhya,n,7.40981112628
48109,sandi,n,7.44606793297
48110,sandino,n,6.50954444002
48111,sandler,a,4.95946250806
48112,sandler,n,5.09203013631
48113,sandlers,n,5.56676578576
48114,sandlot,n,4.64783145932
48115,sandman,n,5.07501987294
48116,sandokan,n,6.51115856382
48117,sandor,n,6.05751896123
48118,sandoval,n,5.55807733109
48119,sandow,n,5.86503804332
48120,sandpaper,n,4.27310439057
48121,sandra,n,5.50965898504
48122,sandrelli,n,6.87648211272
48123,sandrich,n,7.21771975647
48124,sandrine,n,6.86588349462
48125,sandro,n,7.15570050867
48126,sandstorm,n,5.17687533594
48127,sandusky,n,7.91526702917
48128,sandvoss,n,6.26315088069
48129,sandweiss,n,6.3304146477
48130,sandwich,n,4.49500244057
48131,sandwich,v,5.34838243125
48132,sandy,a,5.74024137762
48133,sandy,n,5.91424640364
48134,sane,a,5.34066602428
48135,sane,n,4.8398899079
48136,sane,v,5.87849970207
48137,sanford,n,6.48219128169
48138,sang,n,7.0800333856
48139,sangha,n,6.97202137473
48140,sangmin,n,6.58448367952
48141,sango,n,5.89069721013
48142,sangre,n,5.60083681866
48143,sangster,n,5.59718501937
48144,sangue,n,6.07303694831
48145,sanguinary,a,6.01624192522
48146,sanguine,a,5.68850229649
48147,sanhedrin,n,6.89449118347
48148,sanitarium,n,5.97100882537
48149,sanitary,a,4.91836162818
48150,sanitation,n,5.24697832911
48151,sanitise,v,5.26400054114
48152,sanitised,a,4.99723843941
48153,sanitize,v,5.47340945584
48154,sanitorium,n,8.25302749461
48155,sanity,n,5.57297007273
48156,sanjana,n,4.08481246823
48157,sanjay,n,5.73654150106
48158,sanjeev,n,8.16570635125
48159,sanju,n,5.28504928831
48160,sanjuro,n,6.64393072045
48161,sankara,n,6.26338277895
48162,sanming,n,8.78764880231
48163,sanoe,n,6.93129224137
48164,sans,n,5.26686141957
48165,sans,v,5.02061518371
48166,sansa,n,7.95915854335
48167,sanshiro,n,6.92200925717
48168,sansho,n,8.7443702574
48169,sanskrit,n,5.33442063529
48170,sant,n,4.79851066904
48171,santa,n,5.32278000513
48172,santana,n,5.88164068839
48173,santaolalla,n,7.83572205945
48174,sante,n,6.85701981679
48175,santee,n,5.44231257571
48176,santeria,n,6.25372423391
48177,santi,n,5.74621384084
48178,santiago,n,5.41568115471
48179,santilli,n,7.22177479011
48180,santini,n,6.07066738064
48181,santino,n,7.8802563284
48182,santis,n,6.17085912444
48183,santo,n,6.0281229448
48184,santoni,n,6.53598474913
48185,santorini,n,5.69267961279
48186,santoro,n,6.34438176214
48187,santos,n,6.71730942335
48188,santosh,n,7.2921699576
48189,santoshi,n,6.54308166083
48190,sants,n,4.87455339166
48191,sanz,n,5.63668010812
48192,sao,n,5.90024131058
48193,saoirse,n,6.24391265089
48194,saori,n,7.14335951796
48195,sap,n,4.13104515268
48196,sap,v,4.95756436062
48197,saphead,n,4.74234557206
48198,saphira,n,3.21865598443
48199,sapien,n,6.42630895849
48200,sapiens,a,5.52566617458
48201,sapiens,n,5.96627933921
48202,sapna,n,5.08818433261
48203,sapp,n,5.27512536998
48204,sapphic,a,5.90718462869
48205,sapphira,n,3.32364438789
48206,sapphire,n,5.90463326431
48207,sappiness,n,5.58991593792
48208,sappy,a,5.05429198016
48209,sappy,n,4.70798554068
48210,sara,n,5.85122872927
48211,saraband,n,7.1236498265
48212,saracen,n,5.70926799915
48213,sarafian,n,5.72098785944
48214,sarah,a,6.53739532461
48215,sarah,n,5.94298635755
48216,sarajevo,n,5.96627066457
48217,sarala,n,7.13022335621
48218,saramago,n,4.76662212138
48219,saran,n,4.48761044861
48220,sarandon,n,5.82875819723
48221,sarasota,n,7.93304072755
48222,sarath,n,5.71816854924
48223,saratoga,n,6.18219945651
48224,sarcasm,n,5.36534939223
48225,sarcastic,a,5.92889414655
48226,sarcastic,n,5.40495954777
48227,sarcastically,r,5.13474668733
48228,sarcophagus,n,4.47299010043
48229,sardar,n,6.48150751855
48230,sarde,n,7.05064578346
48231,sardi,n,7.72498896427
48232,sardine,n,6.00877685431
48233,sardinia,n,6.02529504242
48234,sardonic,a,6.59426724093
48235,sardonically,r,6.44676209128
48236,sardu,n,5.31409131726
48237,saree,n,5.02168813205
48238,saref,n,3.45327121646
48239,sarek,n,6.85353202992
48240,sarfarosh,n,5.76338401881
48241,sargasso,n,3.87562323724
48242,sarge,n,5.47070123851
48243,sargeant,n,5.66467154282
48244,sargent,n,6.01839969908
48245,sari,n,5.49214695075
48246,sarika,n,7.67652293098
48247,sarin,n,4.5835205549
48248,sarita,n,6.22911637991
48249,sark,n,6.82830592376
48250,sarkar,n,5.835090158
48251,sarmatian,a,5.06529138377
48252,sarne,n,3.27545638949
48253,sarno,n,5.55710818423
48254,sarone,n,4.21168585431
48255,sarong,n,5.23031297628
48256,saroyan,n,6.50748313802
48257,sarrazin,n,5.24362021542
48258,sarris,n,6.82651289233
48259,sars,n,6.17337905866
48260,sarsgaard,n,6.50956940043
48261,sarsgard,n,7.21288295907
48262,sartain,n,4.87315228336
48263,sartana,n,6.41348639573
48264,sartet,n,9.44987475423
48265,sarto,n,7.89188046249
48266,sartorial,a,6.19430466917
48267,sartre,n,5.43384040544
48268,saruman,n,6.45595244781
48269,sas,n,5.96751804897
48270,sasahara,n,8.27308135065
48271,sasaki,n,6.38732491728
48272,sascha,n,5.98665809025
48273,sasdy,n,5.37849271016
48274,sash,n,6.28612300732
48275,sasha,n,5.51263042257
48276,sashay,n,4.74586596313
48277,sashay,v,5.37840963583
48278,saskatchewan,n,5.54752773453
48279,saskia,n,7.23731907123
48280,sasori,n,8.83432164257
48281,sasquatch,n,4.06439859278
48282,sass,v,4.64376823748
48283,sassiness,n,5.36340246583
48284,sasso,n,6.62544910008
48285,sassoon,n,7.0301722689
48286,sassy,a,5.98446997273
48287,sassy,n,5.55291059808
48288,sastre,n,4.81944321957
48289,sasuke,n,6.00266837936
48290,sat,n,4.86895497996
48291,satam,n,6.49975045433
48292,satan,a,4.64871619
48293,satan,n,4.92146653662
48294,satan,v,4.36502909796
48295,satana,n,3.67902487079
48296,satanic,a,4.89606866111
48297,satanic,n,4.75110990234
48298,satanik,n,4.65497222863
48299,satanism,n,4.92057050995
48300,satanist,n,4.81233441244
48301,satantango,n,7.70385876934
48302,satc,n,4.80755932814
48303,satch,n,7.16161059822
48304,satchel,n,5.82077603853
48305,satchmo,n,6.24990082714
48306,sate,v,5.98722802998
48307,satellite,n,5.28855762008
48308,sati,n,6.93300998642
48309,satiate,v,5.68623732735
48310,satie,n,8.17669248668
48311,satin,n,5.87778932846
48312,satine,a,7.77752327479
48313,satine,n,7.42703720842
48314,satire,n,5.62198814878
48315,satires,v,7.3667670282
48316,satiric,a,5.77943024816
48317,satirical,a,5.78189058678
48318,satirically,r,6.46754333216
48319,satirise,v,5.12065736722
48320,satirist,n,5.66225308086
48321,satirize,v,5.38804951738
48322,satirizes,n,6.84266821217
48323,satisfaction,n,5.70965117017
48324,satisfactorily,r,5.37518862239
48325,satisfactory,a,5.7523452958
48326,satisfied,a,6.52946207211
48327,satisfies,n,6.62487929323
48328,satisfy,v,6.01700316889
48329,satisfying,a,6.51088144699
48330,satisfyingly,r,6.78357847316
48331,satish,n,5.51572108499
48332,sato,n,6.3228431293
48333,satomi,n,6.25402436393
48334,satori,n,3.50653871378
48335,satoru,n,9.03394729336
48336,satoshi,n,7.32653541657
48337,satrapi,n,8.37483396736
48338,satsuki,n,8.39848474463
48339,satta,n,5.27171768067
48340,sattler,n,6.99431453257
48341,saturate,v,5.62587611643
48342,saturation,n,5.19954111316
48343,saturday,n,5.33324047145
48344,saturn,n,4.89485067962
48345,saturninus,n,7.65706364804
48346,satya,n,7.04149860069
48347,satyajit,n,7.31030520729
48348,satyaveer,n,8.00766338474
48349,satyr,n,5.77330856356
48350,satyricon,n,6.38819151809
48351,sauce,n,4.91233228363
48352,saucer,a,6.37272474083
48353,saucer,n,5.08051518914
48354,saucy,a,6.37261193782
48355,saucy,n,5.91794721922
48356,saudi,a,5.18731861633
48357,saudi,n,5.17959783001
48358,saugatuck,n,8.21350128371
48359,saul,n,6.37512905571
48360,saulnier,n,5.8512824762
48361,sauna,n,5.19461356368
48362,saunders,n,6.18474551969
48363,sauniere,n,5.07951373708
48364,saunter,n,5.0190759355
48365,saunter,v,4.79256730807
48366,sauper,n,6.39721991406
48367,saura,n,6.29646111569
48368,saurabh,n,6.19627490003
48369,sauron,n,6.1401810321
48370,sauruman,n,7.70032146913
48371,sausage,n,4.76947437448
48372,sautet,n,7.6299978167
48373,sauvage,n,5.38932645615
48374,savaard,n,6.85514694196
48375,savage,a,6.13037282003
48376,savage,n,5.69324279164
48377,savage,v,5.31554038129
48378,savagely,r,5.78628022494
48379,savageness,n,5.73989935391
48380,savagery,n,6.47023616626
48381,savalas,n,5.65571677235
48382,savallas,n,6.75445916363
48383,savanna,n,4.96751923012
48384,savannah,n,5.40708805608
48385,savant,a,5.92862697982
48386,savant,n,5.68805085195
48387,save,n,2.82875464444
48388,save,v,4.62370957857
48389,saved,n,5.22835435588
48390,saver,n,4.43319276424
48391,saviano,n,6.49549838047
48392,savides,n,7.52302132665
48393,saville,n,5.96446199582
48394,savin,n,5.91040182255
48395,savina,n,4.73909630808
48396,saving,n,4.82481104415
48397,savini,n,5.86318057758
48398,savion,n,6.38032400495
48399,savior,a,5.95996919033
48400,savior,n,5.49540286708
48401,savior,v,4.46184387015
48402,saviour,n,5.32589521136
48403,savmart,n,8.18384657727
48404,savoca,n,7.60824866323
48405,savoir,n,4.82231209698
48406,savor,n,7.20609659571
48407,savor,v,6.92449741471
48408,savory,a,6.90991249477
48409,savoy,n,5.80949536984
48410,savvy,a,5.95093828696
48411,savvy,n,5.64864548777
48412,saw,a,5.2917868104
48413,saw,n,5.25569806828
48414,saw,v,5.70037102983
48415,sawa,n,5.82115403362
48416,sawada,n,6.64435465118
48417,sawaki,n,8.00100314803
48418,sawalha,n,7.46586121712
48419,sawant,n,5.63559561135
48420,sawdust,n,5.53736108498
48421,sawmill,n,6.31019791188
48422,sawney,n,4.38105764091
48423,sawtell,n,7.06159073089
48424,sawyer,n,5.88044060246
48425,sax,n,5.02498857266
48426,saxena,n,5.83533153895
48427,saxon,n,5.04898592453
48428,saxophone,n,5.3362392294
48429,saxophonist,n,6.06606110789
48430,saxton,n,6.71254725215
48431,say,n,5.17243683646
48432,say,v,5.34056097216
48433,saya,n,5.39232446411
48434,sayat,n,6.53939419156
48435,sayeed,n,7.94780953116
48436,sayer,n,6.91644580429
48437,sayers,n,7.69628009814
48438,sayeth,n,6.3100470811
48439,sayeth,v,6.17188122948
48440,sayid,n,8.09214609674
48441,sayin,n,4.44515233995
48442,sayin,v,4.94659322624
48443,saying,n,5.96800693627
48444,sayle,n,5.02948406205
48445,sayles,n,6.59444749215
48446,saylor,n,5.99094767042
48447,sayonara,n,5.89566665281
48448,sayori,n,5.36179073822
48449,sayre,n,6.80697375712
48450,sayuri,n,5.83966324184
48451,sb,n,6.37134094727
48452,sbaraglia,n,6.62969037323
48453,sbc,n,4.1391175767
48454,sc,n,5.66576013768
48455,scab,n,5.44726714224
48456,scabbers,n,5.73387784376
48457,scabrous,a,5.7097492605
48458,scacchi,n,6.25787021337
48459,scad,n,5.28889283457
48460,scaffold,n,5.5694287019
48461,scaffolding,n,5.15156747293
48462,scagnetti,n,6.92085901381
48463,scala,n,5.67997808889
48464,scalawag,n,6.44908250927
48465,scald,v,5.76665208731
48466,scalding,n,6.12320999369
48467,scale,n,5.57650844237
48468,scale,v,5.58619499075
48469,scalia,n,5.24687997455
48470,scalise,n,6.9560169892
48471,scallion,n,6.01755202728
48472,scalp,n,5.55786814045
48473,scalp,v,5.39617806438
48474,scalpel,n,4.86521156399
48475,scalphunters,n,6.86703060964
48476,scalping,n,5.40464758815
48477,scaly,a,4.99674650591
48478,scaly,r,5.4348364096
48479,scam,n,5.09309180674
48480,scammed,v,4.48578180497
48481,scammer,n,6.06123809098
48482,scamming,v,5.43443344609
48483,scamp,n,5.88054414557
48484,scamper,n,4.62487603885
48485,scamper,v,5.14656949488
48486,scan,n,6.31964290525
48487,scan,v,5.21075279311
48488,scandal,n,6.3045052387
48489,scandalize,v,5.82480231779
48490,scandalous,a,5.98766275472
48491,scandalously,r,5.14488144496
48492,scandanavian,a,7.37597632379
48493,scandinavia,n,5.7753176566
48494,scandinavian,a,6.07329188975
48495,scandinavian,n,6.2813930791
48496,scanlon,n,6.29410731022
48497,scanner,n,5.85003573301
48498,scant,a,4.82762229031
48499,scantily,r,4.35511438713
48500,scantly,r,4.96909170165
48501,scanty,a,4.29345316283
48502,scape,n,6.38985990052
48503,scape,v,5.16515430619
48504,scapegoat,n,6.10049018432
48505,scapegoating,n,5.48300664758
48506,scar,n,5.81727906554
48507,scar,v,5.53096165775
48508,scarab,n,5.54768223712
48509,scaramanga,n,5.43828476048
48510,scaramouche,n,7.63031158366
48511,scarborough,n,5.25235893627
48512,scarce,a,5.62727966722
48513,scarcely,r,5.16575275843
48514,scarcity,n,6.30866757453
48515,scardino,n,5.75231638494
48516,scare,n,5.02168633985
48517,scare,v,5.24013859412
48518,scarecrow,n,5.19913840321
48519,scared,a,5.5163572872
48520,scared,n,5.80646382674
48521,scared,r,5.23676433708
48522,scaredy,n,6.15539538566
48523,scarefest,n,5.35961511964
48524,scarer,n,7.27794871566
48525,scarey,a,5.1298391136
48526,scarey,n,4.02414159385
48527,scarf,n,5.37940194189
48528,scarf,v,4.23898648312
48529,scarface,n,6.1783903959
48530,scarfe,n,6.38081963206
48531,scarier,n,5.4020011
48532,scariest,n,5.81951913209
48533,scarify,v,6.1132398195
48534,scarily,r,6.37237840442
48535,scariness,n,5.46234811229
48536,scarlet,a,6.00659527223
48537,scarlet,n,6.03313853956
48538,scarlett,n,5.86074826241
48539,scarlette,n,5.64323439141
48540,scarpa,n,4.75649225806
48541,scarring,n,5.11046535087
48542,scarry,a,5.84023688703
48543,scarry,n,4.70743229685
48544,scarwid,n,5.65304895311
48545,scary,a,5.01702660235
48546,scary,n,4.47693782969
48547,scat,n,5.09266204824
48548,scatalogical,a,4.79356730502
48549,scathing,a,5.91777854853
48550,scathingly,r,6.58383080977
48551,scatman,n,6.54831981082
48552,scatological,a,5.07773195032
48553,scatology,n,4.0429435587
48554,scatter,n,5.31886729264
48555,scatter,v,5.11841266794
48556,scatterbrain,n,6.8627947802
48557,scatterbrained,a,5.65727648448
48558,scatterbrained,v,4.04171398642
48559,scattered,a,4.78935087747
48560,scattering,n,4.96622367257
48561,scattershot,a,4.11978610106
48562,scattershot,n,4.68969935411
48563,scatty,a,5.69474918538
48564,scavenge,v,5.84659930961
48565,scavenger,n,5.17397398251
48566,scavolini,n,5.85526541418
48567,sceen,n,5.44130548714
48568,sceens,n,5.84467470173
48569,scenario,n,5.2381306921
48570,scenarist,a,4.83762379375
48571,scenarist,n,5.10582857385
48572,scenary,a,6.70437601995
48573,scenary,n,5.60275075748
48574,scence,n,5.1951208162
48575,scences,n,5.48529366734
48576,scene,n,5.37786289619
48577,scened,v,5.09603476033
48578,scenerio,n,5.08374365783
48579,scenery,n,5.64336245143
48580,scenic,a,5.89764925201
48581,scenography,n,5.32660500174
48582,scent,a,6.09978510798
48583,scent,n,5.94371300368
48584,scented,a,6.22550106715
48585,scepter,n,4.88679297617
48586,sceptic,a,6.63850610816
48587,sceptic,n,6.43982542797
48588,sceptical,a,6.69742336625
48589,scepticism,n,6.31545225103
48590,sceptre,n,5.19210417275
48591,scfi,n,4.98150421015
