word,score
uncoil,0
uncoiled,-0.5
uncollected,-0.625
uncollectible,-0.75
uncolored,-0.75
uncoloured,0
uncolumned,-0.5
uncombable,-0.625
uncombed,0
uncombined,-0.375
uncomely,-0.625
uncomfortable,-0.75
uncomfortableness,-0.25
uncomfortably,-0.375
uncommercial,-0.75
uncommercialised,-0.5
uncommercialized,-0.5
uncommitted,-0.75
uncommon,0.25
uncommonly,0.125
uncommonness,0.375
uncommunicative,-0.5
uncommunicativeness,0.125
uncompahgre_peak,0.375
uncomparable,0.125
uncomparably,0
uncompartmented,-0.75
uncompassionate,-0.625
uncompensated,-0.625
uncompetitive,-0.75
uncomplaining,-0.5
uncomplainingly,0
uncomplete,0.25
uncompleted,0.125
uncomplicated,-0.25
uncomplimentary,-0.5
uncompounded,-0.625
uncomprehended,-0.5
uncomprehending,-0.25
uncomprehensible,-0.375
uncompress,0
uncompromising,0
uncompromisingly,0.25
unconcealed,-0.25
unconcern,-0.75
unconcerned,-0.75
unconcernedly,0.125
unconditional,-0.5
unconditionally,-0.5
unconditioned,-0.625
unconditioned_reflex,0
unconfessed,-0.375
unconfined,0.5
unconfirmed,-0.625
unconformable,0
unconformist,-0.75
unconfused,-0.5
uncongenial,-0.334
uncongeniality,-0.5
unconnected,-0.625
unconnectedness,0
unconquerable,-0.75
unconquered,0
unconscientious,-0.75
unconscientiousness,-0.5
unconscionable,-0.75
unconscious,-0.75
unconscious_mind,0
unconscious_process,-0.375
unconsciously,0
unconsciousness,-0.25
unconsecrated,-0.375
unconsidered,0
unconsolable,-0.75
unconsolidated,-0.5
unconstipated,-0.5
unconstitutional,-0.75
unconstitutionally,0.25
unconstrained,0.25
unconstraint,-0.375
unconstricted,-0.375
unconstructive,-0.25
unconsumed,0
unconsummated,0
uncontaminated,-0.5
uncontaminating,-0.625
uncontested,-0.625
uncontrived,-0.75
uncontrollable,-0.875
uncontrollably,0.125
uncontrolled,-0.5
uncontroversial,-0.5
uncontroversially,0
unconventional,-0.75
unconventionality,-0.375
unconventionally,0.25
unconverted,-0.125
unconvertible,-0.5
unconvinced,-0.5
unconvincing,-0.5
unconvincingly,0.25
uncooked,-0.125
uncool,-0.875
uncooperative,-0.625
uncoordinated,-0.25
uncordial,-0.25
uncork,0
uncorrectable,-0.75
uncorrected,-0.75
uncorrelated,0
uncorroborated,0
uncorrupted,-0.875
uncounted,0
uncouple,0
uncoupled,0
uncousinly,-0.75
uncouth,0
uncouthly,0.125
uncouthness,0
uncover,0
uncovered,-0.375
uncovering,0
uncrannied,-0.5
uncrate,0
uncreased,0.25
uncreative,-0.5
uncreativeness,-0.5
uncritical,-0.75
uncritically,0.25
uncropped,-0.625
uncross,0
uncrossed,-0.125
uncrowded,-0.25
uncrowned,-0.5
uncrystallised,-0.5
uncrystallized,-0.5
unction,-0.5
unctuous,-0.25
unctuously,0.25
unctuousness,0.25
uncultivable,-0.5
uncultivatable,-0.5
uncultivated,0.125
uncultured,0
uncurbed,-0.625
uncured,-0.375
uncurl,0
uncurled,-0.5
uncurtained,-0.625
uncurved,0
uncurving,0
uncus,0
uncut,0.5
undamaged,0
undatable,-0.75
undated,-0.75
undaunted,0.625
undecagon,0
undeceive,0.625
undeceived,0.625
undecided,-0.625
undecipherable,0.375
undecipherably,0.25
undeciphered,-0.25
undeclared,-0.75
undecomposable,0
undecomposed,0.25
undecorated,-0.375
undecylenic_acid,0.125
undedicated,-0.25
undefeated,0.5
undefendable,-0.625
undefended,-0.625
undeferential,0.25
undefiled,-0.5
undefinable,-0.125
undefined,-0.125
undelineated,-0.625
undemanding,-0.25
undemocratic,-0.625
undemocratically,0.25
undemonstrative,-0.75
undeniable,-0.875
undeniably,0
undenominational,-0.625
undependability,-0.375
undependable,-0.875
undependableness,-0.375
undependably,0.25
undepicted,-0.25
under,-0.375
under-the-counter,0
under-the-table,0.125
under_arms,0
under_attack,-0.25
under_fire,-0.25
under_it,0
under_that,0
under_the_circumstances,0
under_the_weather,-0.625
under_way,0
under_wraps,0
underachieve,-0.125
underachievement,0.125
underachiever,-0.625
underact,0
underactive,-0.625
underage,-0.75
underarm,0
underbelly,-0.5
underbid,-0.375
underbodice,0
underbody,0
underboss,0
underbred,-0.625
underbrush,0
undercarriage,0
undercharge,-0.5
underclass,-0.375
underclassman,-0.5
underclothed,-0.25
underclothes,0
underclothing,0
undercoat,0
undercoated,0
undercover,0
undercover_agent,0
undercover_operation,0
undercover_work,0
undercurrent,0.5
undercut,0
underdevelop,0
underdeveloped,0
underdevelopment,-0.5
underdog,-0.75
underdone,0.125
underdrawers,0
underdress,-0.125
underdressed,0
undereducated,0.375
underemployed,-0.25
underestimate,-0.5
underestimation,-0.5
underevaluation,0
underexpose,0
underexposure,-0.5
underfed,-0.375
underfelt,0
underfoot,0
underframe,0
underfur,0
undergarment,0
undergird,0.5
undergo,0
undergrad,-0.125
undergraduate,-0.125
underground,0
underground_press,0
underground_railroad,0
underground_railway,0
undergrow,0
undergrowth,0
underhand,-0.25
underhanded,-0.25
underhandedly,0.25
underhung,0
underivative,-0.875
underived,0.125
underlay,0
underlayment,0
underlie,0
underline,0
underling,0
underlip,0
underlying,0
undermanned,-0.75
undermentioned,0
undermine,0
underneath,0
undernourish,-0.625
undernourished,-0.375
undernourishment,-0.75
underpants,-0.125
underpart,-0.125
underpass,0
underpay,0
underpayment,0.125
underperform,-0.125
underperformer,-0.625
underpin,0.125
underplay,0
underpopulated,-0.5
underprice,-0.5
underprivileged,-0.375
underproduce,0
underproduction,-0.75
underquote,-0.25
underrate,0
underrating,-0.5
underreckoning,-0.5
underscore,0
undersea,0
underseal,0
undersealed,0
undersecretary,0
undersell,0
underseller,-0.125
undersexed,0.25
undershirt,0
undershoot,0
undershot,0
undershrub,-0.5
underside,-0.125
undersign,0
undersize,-0.25
undersized,-0.25
underskirt,-0.125
underslung,-0.125
undersoil,0
underspend,-0.5
understaffed,-0.75
understand,0.375
understandability,0
understandable,0.25
understandably,0.125
understanding,0.375
understandingly,0
understate,0.375
understated,0.75
understatement,-0.125
understock,-0.125
understood,0.5
understructure,0
understudy,0
undersurface,-0.125
undertake,-0.25
undertaker,0
undertaking,0
undertide,0
undertone,0.5
undertow,-0.375
undervaluation,-0.25
undervalue,0.5
underwater,0
underwater_archaeology,0
underwater_archeology,0
underwater_diver,0
underway,0
underwear,0
underweight,0.25
underwing,0.125
underwood,0
underworld,0
underwrite,-0.25
underwriter,0
undescended,0
undescended_testicle,0
undescended_testis,0
undescriptive,-0.625
undeserved,-0.375
undeservedly,0.25
undeserving,-0.25
undesigned,-0.75
undesirability,0.375
undesirable,-0.625
undesirably,-0.25
undesired,-0.375
undesiring,-0.25
undesirous,-0.25
undestroyable,-0.375
undetectable,0.5
undetected,-0.25
undeterminable,-0.5
undetermined,-0.625
undeterred,0
undeveloped,-0.625
undeviating,-0.25
undiagnosable,-0.375
undiagnosed,-0.125
undies,0
undifferentiated,-0.25
undigested,-0.375
undignified,-0.25
undiluted,-0.25
undiminished,-0.5
undimmed,-0.75
undine,0
undiplomatic,-0.75
undiplomatically,0.25
undirected,0.375
undiscerning,0
undischarged,0.5
undiscipline,-0.375
undisciplined,-0.625
undisclosed,-0.25
undiscouraged,0
undiscoverable,-0.375
undiscovered,-0.375
undiscriminating,0.125
undisguised,0.5
undismayed,0.625
undisputable,-0.375
undisputed,-0.375
undisputedly,0.25
undissolved,0
undistinguishable,-0.5
undistinguished,-0.5
undistorted,-0.625
undistributed,-0.625
undisturbed,-0.375
undiversified,-0.125
undividable,-0.5
undivided,-0.875
undivided_interest,0
undivided_right,0
undo,0.375
undoable,-0.625
undock,0
undocumented,0
undoer,0
undogmatic,-0.375
undogmatical,-0.375
undoing,0
undomestic,-0.625
undomesticated,-0.5
undone,-0.625
undoubtedly,0.5
undrained,-0.125
undramatic,-0.375
undramatically,0.25
undrape,0
undraped,-0.25
undrawn,-0.625
undreamed,-0.5
undreamed_of,-0.5
undreamt,-0.5
undreamt_of,-0.5
undress,0.625
undressed,-0.5
undried,0
undrinkable,-0.25
undset,0
undue,-0.625
undulant,0.25
undulant_fever,-0.125
undulate,0.25
undulation,-0.125
undulatory,0.25
undulatory_theory,0
unduly,0
undutiful,-0.125
undutifulness,0.25
undyed,-0.75
undying,-0.125
undynamic,-0.625
uneager,0.5
unearned,-0.375
unearned_income,0
unearned_increment,0
unearned_revenue,0
unearned_run,-0.125
unearth,0
unearthly,-0.75
unease,-0.75
uneasily,0
uneasiness,-0.75
uneasy,-0.75
uneatable,-0.5
uneconomic,-0.375
uneconomical,-0.375
unedifying,0
unedited,0.25
uneducated,-0.5
uneducated_person,0
uneffective,-0.625
unelaborate,0.125
unelaborated,0.375
unembarrassed,-0.375
unembellished,-0.125
unembodied,-0.75
unemotional,0.25
unemotional_person,0.25
unemotionality,-0.375
unemotionally,0.25
unemphatic,-0.125
unemployable,-0.75
unemployed,-0.625
unemployed_people,-0.25
unemployed_person,-0.25
unemployment,-0.625
unemployment_compensation,0
unemployment_line,0
unemployment_rate,0
unenclosed,-0.5
unencouraging,-0.5
unencumbered,-0.625
unended,-0.25
unending,0.25
unendingly,0
unendowed,-0.625
unendurable,-0.625
unenergetic,-0.625
unenergetically,0.375
unenforceable,-0.5
unenforced,-0.5
unengaged,-0.625
unenlightened,0.5
unenlightening,-0.25
unenlightenment,-0.375
unenlivened,-0.625
unenrgetic,-0.125
unenterprising,-0.375
unenthusiastic,-0.25
unenthusiastically,0.375
unentitled,-0.125
unenviable,-0.75
unequal,-0.5
unequal_to,-0.25
unequaled,0.375
unequalised,-0.625
unequalized,-0.625
unequalled,0.375
unequally,0.125
unequipped,-0.375
unequivocal,0.25
unequivocally,0.25
unequivocalness,0.25
unerasable,-0.125
unerect,-0.625
unerring,-0.75
unerringly,0
unesco,0
unessential,-0.75
unestablished,-0.75
unethical,-0.75
unethically,-0.375
uneven,0.375
uneven_bars,0
uneven_parallel_bars,0
unevenly,0.125
unevenness,-0.5
uneventful,-0.125
uneventfully,0.25
unexacting,0
unexampled,-0.625
unexceeded,-0.375
unexcelled,-0.375
unexceptionable,-0.375
unexceptional,-0.25
unexchangeability,-0.5
unexchangeable,-0.5
unexcitable,0.25
unexcited,0
unexciting,0
unexcitingly,0.25
unexclusive,0.5
unexcused,-0.25
unexhausted,0.125
unexpansive,-0.75
unexpected,-0.25
unexpectedly,0.125
unexpectedness,0.25
unexpendable,-0.5
unexpended,-0.375
unexpired,-0.625
unexplainable,-0.375
unexplained,0.25
unexploded,0.5
unexploited,-0.625
unexplorative,-0.125
unexploratory,-0.125
unexplored,-0.125
unexportable,-0.5
unexpressed,-0.375
unexpressible,0
unexpressive,0
unexpurgated,-0.5
unextended,-0.75
unfaceted,0
unfading,-0.25
unfailing,-0.75
unfailingly,0
unfair,0
unfairly,0.25
unfairness,-0.625
unfaithful,-0.625
unfaithfully,0.25
unfaithfulness,0.125
unfaltering,0.25
unfalteringly,0.125
unfamiliar,-0.625
unfamiliar_with,-0.5
unfamiliarity,-0.375
unfashionable,-0.75
unfashionably,0.25
unfasten,0
unfastened,-0.5
unfastener,0
unfastening,0
unfastidious,-0.75
unfathomable,-0.625
unfathomed,0.375
unfattened,-0.375
unfavorable,-0.75
unfavorable_judgment,-0.5
unfavorable_position,-0.5
unfavorableness,-0.625
unfavorably,0
unfavourable,-0.75
unfavourableness,-0.625
unfavourably,0
unfearing,0.25
unfeasibility,-0.5
unfeasible,-0.75
unfeathered,-0.625
unfed,-0.625
unfeeling,-0.375
unfeelingly,0.125
unfeelingness,-0.125
unfeigned,0.375
unfeignedly,-0.125
unfeminine,-0.5
unfenced,0
unfermented,-0.75
unfertile,-0.625
unfertilised,-0.75
unfertilized,-0.75
unfettered,-0.375
unfilled,-0.125
unfilmed,0
unfinished,-0.625
unfinished_business,0
unfirm,-0.625
unfit,-1
unfitness,-0.625
unfitting,-0.5
unfixed,-0.5
unflagging,0.5
unflappable,-0.25
unflattering,-0.375
unflavored,-0.125
unflavoured,-0.125
unflawed,-0.375
unfledged,-0.5
unflinching,-0.125
unfluctuating,-0.75
unflurried,0.625
unflustered,0.625
unfocused,-0.625
unfocussed,-0.625
unfold,0.25
unfolding,0
unforbearing,-0.875
unforced,-0.625
unforceful,-0.5
unforeseeable,-0.5
unforeseen,-0.25
unforesightful,-0.375
unforested,-0.625
unforethoughtful,-0.125
unforfeitable,-0.625
unforgettable,-0.375
unforgettably,0.125
unforgivable,-0.125
unforgivably,0
unforgiving,-0.75
unforgivingly,0
unformatted_capacity,0
unformed,-0.75
unfortunate,-1
unfortunate_person,-0.25
unfortunately,-0.875
unfounded,-0.5
unframed,-0.625
unfree,-0.75
unfreeze,0
unfrequented,0
unfretted,0
unfriendliness,-0.875
unfriendly,-0.875
unfrightened,0.375
unfrock,0
unfrosted,0
unfrozen,-0.125
unfruitful,-0.75
unfueled,-0.625
unfulfilled,-0.5
unfunctional,-0.75
unfunded,0
unfunny,-0.25
unfurl,0
unfurnished,0
unfurrowed,-0.5
ungainliness,-0.375
ungainly,-0.375
ungallant,-0.5
ungarbed,0
ungarmented,0
ungathered,-0.625
ungeared,-0.625
ungenerous,0.125
ungentle,-0.75
ungentlemanlike,-0.75
ungentlemanly,-0.75
ungetatable,-0.625
unglamorous,-0.125
unglamourous,-0.125
unglazed,-0.625
ungodliness,-0.375
ungodly,-0.75
ungovernable,0.25
ungoverned,-0.625
ungraceful,-0.25
ungracefully,0
ungracefulness,-0.625
ungracious,0.75
ungraciously,0
ungraciousness,0.112
ungradable_opposition,0
ungraded,-0.625
ungrammatical,-0.75
ungrammatically,0.25
ungrasped,-0.25
ungrateful,-0.875
ungrateful_person,0
ungratefully,0.25
ungratefulness,-0.375
ungratified,-0.875
ungratifying,-0.5
ungreased,-0.125
ungregarious,-0.75
ungroomed,-0.625
ungrudging,0
ungrudgingly,0.375
ungual,0
unguaranteed,-0.375
unguarded,-0.375
unguent,0
unguiculata,0
unguiculate,-0.125
unguiculate_mammal,0
unguiculated,-0.125
unguided,-0.625
unguis,0
ungulata,0
ungulate,0
ungulated,0
ungummed,-0.75
ungusseted,-0.5
unhallow,0
unhallowed,-0.375
unhampered,-0.625
unhand,0.125
unhappily,-0.625
unhappiness,-0.75
unhappy,-0.75
unhardened,-0.625
unharmed,-0.125
unharmonious,-0.75
unharmoniously,0.375
unharness,0
unhatched,0
unhazardous,-0.375
unheaded,-0.625
unhealed,-0.5
unhealthful,0.5
unhealthfulness,-0.112
unhealthiness,-0.625
unhealthy,-0.75
unhearable,-0.375
unheard,0.25
unheard-of,-0.375
unhearing,-0.625
unheated,-0.75
unheeded,-0.375
unheeding,-0.25
unhelpful,-0.125
unhelpfully,0.25
unhelpfulness,-0.375
unheralded,-0.5
unhesitating,0.375
unhesitatingly,0
unhewn,-0.75
unhindered,-0.625
unhinge,-0.125
unhinged,-0.5
unhitch,0
unholiness,0
unholy,-0.75
unhomogenised,-0.5
unhomogenized,-0.5
unhook,0
unhoped,0.125
unhoped-for,0.125
unhopeful,0
unhorse,0
unhuman,0
unhumorous,-0.375
unhurried,-0.75
unhurriedly,0
unhurriedness,-0.5
unhurt,-0.125
unhygienic,-0.25
unhygienically,0.25
uniat,0
uniat_church,0
uniate,0
uniate_christian,0
uniate_church,0
unicameral,0
unicameral_script,0
unicef,0
unicellular,0
unicorn,0
unicorn_root,0.25
unicuspid,0
unicycle,0
unicyclist,0
unidentifiable,-0.5
unidentified,-0.125
unidentified_flying_object,0
unidimensional,-0.125
unidirectional,0
unifacial,0
unification,0
unification_church,0
unified,0
unifilar,0
unifoliate,0.125
uniform,-0.25
uniform_resource_locator,0
uniformed,-0.125
uniformise,0
uniformity,-0.625
uniformize,0
uniformly,0.125
uniformness,-0.625
unify,0
unifying,-0.125
unilateral,0
unilateral_contract,-0.125
unilateral_descent,0
unilateral_paralysis,0
unilateralism,-0.375
unilateralist,-0.125
unilaterally,0.25
unilluminated,0.125
unilluminating,-0.25
unimaginable,0.125
unimaginably,0
unimaginative,-0.625
unimaginatively,0.125
unimagined,-0.5
unimodal,0
unimpaired,-0.25
unimpassioned,0.75
unimpeachable,-0.75
unimpeachably,0.25
unimpeded,-0.625
unimportance,-0.334
unimportant,0.125
unimposing,-0.25
unimpregnated,-0.75
unimpressed,-0.625
unimpressionable,-0.75
unimpressive,-0.375
unimpressively,0.25
unimprisoned,0.5
unimproved,-0.625
unincorporated,-0.5
unindustrialised,-0.625
unindustrialized,-0.625
uninebriated,-0.125
uninfected,0.625
uninflected,-0.25
uninfluenced,-0.375
uninfluential,-0.125
uninformative,-0.25
uninformatively,-0.125
uninformed,0.125
uninhabitable,-0.5
uninhabited,-0.5
uninhibited,-0.625
uninitiate,-0.5
uninitiated,-0.25
uninjectable,-0.375
uninjured,-0.125
uninominal,0
uninominal_system,0
uninominal_voting_system,0
uninquiring,-0.625
uninquisitive,-0.625
uninspired,-0.625
uninspiring,0.125
uninstructed,0
uninstructive,-0.25
uninstructively,-0.125
uninsurability,0
uninsurable,-0.625
uninsured,0.125
unintegrated,-0.5
unintelligent,-0.375
unintelligently,0.25
unintelligibility,0.125
unintelligible,0.375
unintelligibly,0.125
unintended,-0.5
unintentional,-0.25
unintentionally,0.125
uninterested,-0.625
uninteresting,-0.25
uninterestingly,0.375
uninterestingness,-0.375
uninterrupted,0
uninterruptedly,0
unintimidated,-0.125
unintoxicated,-0.125
unintrusive,-0.625
uninucleate,0
uninventive,-0.625
uninvited,-0.375
uninvitedly,0
uninviting,0.75
uninvolved,0
unio,0
uniocular_dichromat,0
union,0
union_army,0
union_card,0
union_flag,0
union_jack,0
union_member,0
union_of_burma,0
union_of_serbia_and_montenegro,0
union_of_soviet_socialist_republics,0
union_representative,0
union_shop,0
union_soldier,0
union_suit,0
unionidae,0
unionisation,0
unionise,0
unionised,0.25
unionism,0
unionist,0
unionization,0
unionize,0
unionized,0.25
uniovular,0
uniovulate,0
uniparous,0.25
unipolar,0
unipolar_depression,-0.625
unique,0.5
uniquely,0
uniqueness,0.5
unironed,-0.25
unisex,-0.625
unisexual,0
unison,0
unit,-0.25
unit_cell,0
unit_character,0
unit_cost,0
unit_investment_trust,0
unit_matrix,-0.125
unit_of_ammunition,0
unit_of_measurement,0
unit_of_time,0
unit_of_viscosity,0
unit_trust,0
unitard,0
unitarian,0
unitarian_church,0
unitarianism,0
unitary,0.375
unite,-0.125
united,0
united_arab_emirate_dirham,0
united_arab_emirate_monetary_unit,0
united_arab_emirates,0
united_arab_emirates's_capital,0
united_arab_republic,0
united_church_of_christ,0
united_front,0
united_kingdom,0
united_kingdom_of_great_britain_and_northern_ireland,0
united_methodist_church,0
united_mexican_states,0
united_mine_workers,0
united_mine_workers_of_america,0
united_nations,0
united_nations_agency,0
united_nations_children's_fund,0
united_nations_crime_prevention_and_criminal_justice,0
united_nations_day,0
united_nations_educational_scientific_and_cultural_organization,0
united_nations_international_children's_emergency_fund,0
united_nations_office_for_drug_control_and_crime_prevention,0
united_nations_secretariat,0
united_republic_of_tanzania,0
united_self-defense_force_of_colombia,0
united_self-defense_group_of_colombia,0
united_society_of_believers_in_christ's_second_appearing,0
united_states,0
united_states_air_force,0
united_states_air_force_academy,0
united_states_army,0
united_states_army_criminal_investigation_laboratory,0
united_states_army_rangers,0
united_states_army_special_forces,0
united_states_attorney_general,0
united_states_border_patrol,0
united_states_cabinet,0
united_states_civil_war,0
united_states_coast_guard,0
united_states_code,0
united_states_congress,0
united_states_constitution,0
united_states_customary_system,0
united_states_department_of_defense,0
united_states_department_of_state,0
united_states_dollar,0
united_states_dry_unit,0
united_states_fish_and_wildlife_service,0
united_states_government,0
united_states_government_accounting_office,0
united_states_government_printing_office,0
united_states_house_of_representatives,0
united_states_intelligence_agency,0
united_states_intelligence_community,0
united_states_liquid_unit,0
united_states_marine_corps,0
united_states_marines,0
united_states_marshals_service,0
united_states_military_academy,0
united_states_mint,0
united_states_national_library_of_medicine,0
united_states_naval_academy,0
united_states_navy,0
united_states_of_america,0
united_states_post_office,0
united_states_postal_inspection_service,0
united_states_postal_service,0
united_states_president,0
united_states_public_health_service,0
united_states_secret_service,0
united_states_senate,0
united_states_supreme_court,0
united_states_trade_representative,0
united_states_treasury,0
united_states_virgin_islands,0
united_states_waters,0
unitedly,0
uniting,0
unitisation,0
unitise,0
unitization,0
unitize,0
unity,0.625
univalent,-0.75
univalve,0
universal,-0.125
universal_agent,0
universal_donor,0
universal_gas_constant,0
universal_gravitational_constant,0
universal_joint,0
universal_product_code,0
universal_proposition,0
universal_quantifier,0
universal_resource_locator,0
universal_set,-0.125
universal_solvent,0
universal_suffrage,0
universal_time,0
universal_veil,0
universalise,0
universalism,-0.125
universalist,-0.375
universalistic,-0.375
universality,0
universalize,0
universally,0
universe,0
universe_of_discourse,0
university,0
university_extension,0
university_of_california_at_berkeley,0
university_of_chicago,0
university_of_michigan,0
university_of_nebraska,0
university_of_north_carolina,0
university_of_paris,0
university_of_pennsylvania,0
university_of_pittsburgh,0
university_of_sussex,0
university_of_texas,0
university_of_vermont,0
university_of_washington,0
university_of_west_virginia,0
university_of_wisconsin,0
university_student,0
univocal,-0.125
unix,0
unix_guru,0
unix_operating_system,0
unix_system,0
unjointed,-0.5
unjust,-0.5
unjustifiable,-0.25
unjustifiably,0
unjustified,-0.125
unjustly,0.125
unjustness,0.125
unkempt,-0.75
unkemptness,-0.375
unkept,-0.125
unkeyed,-0.375
unkind,-0.5
unkind_person,0
unkindled,-0.5
unkindly,0.5
unkindness,0.125
unknot,0
unknowable,-0.125
unknowing,-0.125
unknowingly,-0.375
unknowingness,-0.625
unknowledgeable,-0.125
unknown,-0.75
unknown_quantity,0.25
unknown_region,-0.125
unknown_soldier,0
unlabeled,-0.25
unlabelled,-0.25
unlace,0.125
unlaced,-0.75
unlade,0
unladylike,0.375
unlamented,-0.875
unlash,-0.125
unlatched,-0.5
unlaureled,-0.625
unlaurelled,-0.625
unlawful,-0.75
unlawful_carnal_knowledge,0.375
unlawfully,0.25
unlawfulness,-0.5
unlax,-0.625
unleaded,-0.75
unleaded_gasoline,-0.75
unleaded_petrol,-0.75
unlearn,0
unlearned,-0.625
unleash,0
unleavened,0
unleavened_bread,0
unlettered,-0.5
unlicenced,-0.25
unlicensed,-0.25
unlifelike,-0.125
unlighted,-0.75
unlikable,-0.875
unlike,-0.5
unlikeable,-0.875
unlikelihood,0.125
unlikeliness,0.125
unlikely,-0.625
unlikeness,-0.5
unlimited,-0.5
unlined,-0.625
unlipped,-0.375
unlisted,-0.75
unlisted_security,0
unlisted_stock,-0.125
unlit,-0.75
unliterary,-0.125
unlittered,-0.5
unlivable,-0.625
unlive,0.25
unliveable,-0.625
unliveried,0
unload,0
unloaded,-0.625
unloading,-0.25
unlobed,0.125
unlocated,-0.125
unlock,0.25
unlocked,-0.5
unlogical,0.5
unlooked-for,-0.25
unloose,0.375
unloosen,0.375
unlovable,-0.25
unloved,-0.125
unlovely,-0.25
unloving,-0.625
unlubricated,-0.125
unluckily,-0.875
unlucky,-0.625
unmade,-0.5
unmake,0.375
unmalicious,-0.556
unmalleability,-0.5
unmalleable,-0.75
unmalted,0.5
unman,0
unmanageable,-0.875
unmanageableness,0.25
unmanageably,0
unmanful,-0.75
unmanfully,-0.5
unmanlike,-0.75
unmanliness,-0.125
unmanly,-0.75
unmanned,-0.25
unmannered,-0.625
unmannerly,-0.625
unmapped,-0.5
unmarked,-0.625
unmarketable,-0.625
unmarred,0.625
unmarried,-0.75
unmarried_man,0
unmarried_woman,0
unmask,0.25
unmasking,0.125
unmatchable,0.5
unmatched,0.5
unmated,0
unmeasurable,-0.25
unmeasured,-0.25
unmechanical,-0.25
unmechanised,0.375
unmechanized,0.375
unmediated,0
unmedical,-0.5
unmedicative,-0.5
unmedicinal,-0.5
unmelodic,-0.125
unmelodious,-0.5
unmelodiously,0.25
unmelted,-0.25
unmemorable,-0.5
unmemorably,0.25
unmentionable,-0.375
unmercenary,0.375
unmerchantable,-0.25
unmerciful,0.25
unmercifully,0.25
unmercifulness,0
unmerited,-0.5
unmeritorious,0.5
unmethodical,-0.75
unmilitary,-0.75
unmindful,-0.625
unmindfully,0.125
unmindfulness,0
unmined,-0.25
unmingled,-0.875
unmistakable,0.625
unmistakably,-0.375
unmitigable,-0.5
unmitigated,-0.625
unmixable,-0.25
unmixed,-0.875
unmoderated,-0.125
unmodernised,-0.625
unmodernized,-0.625
unmodifiable,-0.625
unmodified,-0.75
unmodulated,0.25
unmolested,-0.375
unmortgaged,0.25
unmotivated,0
unmotorised,0
unmotorized,0
unmourned,-0.875
unmovable,-0.625
unmoved,-0.125
unmoving,-0.625
unmown,-0.5
unmusical,-0.625
unmusically,0.25
unmutilated,0.625
unmuzzle,0
unmyelinated,-0.125
unnameable,0.25
unnamed,0
unnatural,-0.75
unnaturalised,-0.5
unnaturalized,-0.5
unnaturally,-0.625
unnaturalness,-0.875
unnavigable,0.625
unnecessarily,0.375
unnecessary,0
unneeded,0
unneighborliness,-0.875
unneighborly,-0.75
unneighbourly,-0.75
unnerve,0.25
unnerved,-0.625
unnerving,0.625
unneurotic,-0.375
unnilquadium,0
unnotched,0.375
unnoted,-0.375
unnoticeable,-0.625
unnoticeableness,0.25
unnoticeably,0
unnoticed,-0.125
unnourished,-0.125
unnumberable,0
unnumbered,0
unnumerable,0
unobjectionable,-0.5
unobjective,0
unobligated,-0.25
unobliging,0
unobservable,-0.25
unobservant,0
unobserved,-0.125
unobserved_fire,0
unobstructed,0.5
unobtainable,-0.625
unobtrusive,-0.625
unobtrusively,0.25
unobtrusiveness,-0.5
unobvious,-0.25
unoccupied,-0.75
unoffending,-0.625
unofficial,-0.75
unofficially,-0.375
unoiled,-0.75
unopen,-0.375
unopened,-0.5
unopposable,-0.5
unopposed,-0.75
unordered,-0.75
unorganised,-0.75
unorganized,-0.75
unoriented,-0.625
unoriginal,-0.75
unoriginality,-0.25
unoriginally,0.125
unornamented,-0.125
unorthodox,0.375
unorthodoxy,0.375
unostentatious,0.75
unowned,0
unoxygenated,-0.5
unpack,0
unpackaged,-0.375
unpaid,-0.125
unpaid_worker,0
unpainful,0.5
unpaintable,-0.75
unpainted,-0.875
unpaired,0
unpalatability,-0.125
unpalatable,-0.625
unpalatableness,-0.125
unpalatably,0
unparallel,-0.875
unparalleled,0.375
unpardonable,-0.625
unpardonably,0
unparented,-0.5
unparliamentary,-0.334
unpartitioned,-0.375
unpassable,0.625
unpasteurised,-0.625
unpasteurized,-0.625
unpatented,-0.375
unpatriotic,0.125
unpatriotically,0.25
unpatronised,0
unpatronized,0
unpatterned,-0.125
unpaved,-0.75
unpeaceable,-0.875
unpeaceful,-0.75
unpeopled,-0.25
unperceivable,-0.375
unperceived,-0.375
unperceiving,-0.125
unperceptive,-0.125
unperceptiveness,0.625
unperformed,-0.125
unpermed,-0.625
unpermissive,-0.625
unpermissiveness,-0.375
unperplexed,-0.75
unperson,0
unpersuadable,-0.75
unpersuaded,-0.125
unpersuasive,-0.75
unpersuasiveness,-0.375
unperturbed,0.625
unpick,0
unpictured,-0.25
unpicturesque,-0.25
unpierced,-0.125
unpigmented,0
unpillared,-0.125
unpin,0
unpitying,-0.75
unplaced,-0.625
unplanned,-0.25
unplanted,-0.125
unplayable,-0.5
unplayful,-0.125
unpleasant,-0.5
unpleasant-smelling,-0.875
unpleasant_person,-0.25
unpleasant_woman,-0.125
unpleasantly,-0.25
unpleasantness,-0.25
unpleasing,0.25
unpleasingness,-0.625
unpledged,-0.625
unploughed,0.25
unplowed,0.25
unplug,0
unplumbed,0.375
unpointed,-0.5
unpointedness,0
unpolished,-0.5
unpolitical,0.25
unpolluted,0
unpompous,-0.25
unpopular,0
unpopularity,0.25
unpopulated,-0.25
unportable,-0.25
unposed,-0.75
