Word,ExpectedRate,avg
heliocentric,3,3
hell-bent,2.690666027,2.690666027
hellenistic,1,1
hellish,3.515985178,3.515985178
hellishly,4,4
helmeted,5,5
helpful,3.135849986,3.135849986
helpfully,1.522001763,1.522001763
helpless,2.467021838,2.467021838
helplessly,2.831510264,2.831510264
helter-skelter,3,3
hemingwayesque,3,3
hence,2.78407526,2.78407526
herbal,3.679274827,3.679274827
herculean,2.218527235,2.218527235
here and there,2.941223222,2.941223222
here,2.70018827,2.70018827
hereditary,3.252960882,3.252960882
heretical,2.427466581,2.427466581
heretofore,1.697155506,1.697155506
hermeneutic,5,5
hermetic,2.412891756,2.412891756
hermitic,5,5
heroic,2.970270206,2.970270206
heroically,2.322197275,2.322197275
hesitant,3.648578793,3.648578793
hesitantly,3.499723637,3.499723637
het up,2.045756926,2.045756926
het,4.239183994,4.239183994
heterogeneous,2.583542611,2.583542611
heterosexual,2.025733799,2.025733799
heuristic,5,5
hi-tech,5,5
hidden,2.947020732,2.947020732
hideous,1.808524655,1.808524655
hideously,1.928366264,1.928366264
hierarchical,2.518492094,2.518492094
hieratic,5,5
high and low,2.812331165,2.812331165
high up,3.453948267,3.453948267
high-and-mighty,3,3
high-class,3.679274827,3.679274827
high-energy,4,4
high-flown,3,3
high-handed,3.164366113,3.164366113
high-interest,4.386034674,4.386034674
high-level,2.984041596,2.984041596
high-minded,4.239183994,4.239183994
high-octane,3,3
high-pitched,2.954580645,2.954580645
high-potential,1,1
high-powered,2.064465249,2.064465249
high-pressure,3,3
high-ranking,3.721217053,3.721217053
high-rise,3,3
high-risk,1.466403084,1.466403084
high-sounding,1,1
high-speed,3.005097105,3.005097105
high-spirited,2,2
high-strung,3.312963962,3.312963962
high-tech,3.265357233,3.265357233
high-tension,5,5
high,2.806514018,2.934568781
highbrow,2.32715582,2.32715582
higher up,2.406964871,2.406964871
higher,2.784458984,2.784458984
highfalutin,3,3
highly sensitive,3.371104373,3.371104373
highly,3.376240425,3.376240425
hilar,2,2
hilarious,3.343809674,3.343809674
hilariously,2.72553331,2.72553331
hindu,3,3
hip to,2.939260016,2.939260016
hispanic,2.954008538,2.954008538
historic,3.109104161,3.109104161
historical,3.079183555,3.079183555
historically,2.991797929,2.991797929
histrionic,2.175677749,2.175677749
hit-and-run,1.72522749,1.72522749
hit-or-miss,2.583542611,2.583542611
hither,4.239183994,4.239183994
hitlerian,3,3
hmong,4,4
ho-hum,2.542060798,2.542060798
hoarse,1,1
hoary,1.712998162,1.712998162
hokey,2.580106545,2.580106545
holey,1.697155506,1.697155506
holier-than-thou,2.452971782,2.452971782
holistic,4.29536327,4.29536327
hollow,2.426838223,2.426838223
hollywood,2.828108986,2.828108986
holographic,3,3
holy,2.737117552,2.737117552
home-brewed,4.386034674,4.386034674
home,3.143798802,3.143798802
homeless,2.370806766,2.370806766
homeopathic,4.239183994,4.239183994
homeric,3,3
homeward,3.541234481,3.541234481
homey,2.394258351,2.394258351
homicidal,3.112461119,3.112461119
homoerotic,2.611604715,2.611604715
homogeneous,4.653531998,4.653531998
homogenous,3,3
homophobic,2.034173158,2.034173158
homosexual,2.224009949,2.224009949
honduran,3,3
honest-to-god,4.239183994,4.239183994
honest-to-goodness,1.753996714,1.753996714
honest,2.95188115,2.95188115
honestly,2.469718046,2.469718046
honorable,3.236821884,3.236821884
honorably,4,4
honorary,4,4
hook line and sinker,3.123354762,3.123354762
hook-nosed,4,4
hooked,3.821762924,3.821762924
hopeful,3.519396186,3.519396186
hopefully,2.865802013,2.865802013
hopeless,3.169417681,3.169417681
hopelessly,3.026921059,3.026921059
horizontal,2.543121926,2.543121926
hormonal,2.595419855,2.595419855
horny,2.235876306,2.235876306
horrendous,2.203884934,2.203884934
horrible,2.099518232,2.099518232
horribly,2.129621177,2.129621177
horrid,1.844842791,1.844842791
horridly,1.642197272,1.642197272
horrific,2.837472474,2.837472474
horrified,3.391055631,3.391055631
horrifying,3.094008487,3.094008487
horrifyingly,2.420171175,2.420171175
horse-drawn,5,5
horseback,5,5
hospitable,3.541321843,3.541321843
hostile,3.008593403,3.008593403
hot and bothered,2.690420991,2.690420991
hot-blooded,2.507334494,2.507334494
hot-tempered,4,4
hot,2.693775419,2.693775419
hotheaded,3.371104373,3.371104373
hotly,2.982576332,2.982576332
hourly,5,5
however,2.848325761,2.848325761
huffily,4,4
huffy,1.824104789,1.824104789
huge,2.695629739,2.695629739
hugely,2.591789419,2.591789419
hulky,4,4
human,3.193614913,3.193614913
humane,3.56079823,3.56079823
humanely,4.557034656,4.557034656
humanist,2.756185705,2.756185705
humanistic,3.262752332,3.262752332
humanitarian,2.5177203,2.5177203
humanlike,5,5
humanly,2.474751219,2.474751219
humble,2.790048885,2.790048885
humbling,4.14476729,4.14476729
humbly,3.170910513,3.170910513
humdrum,2.467557894,2.467557894
humid,3.550712007,3.550712007
humiliated,3.541321843,3.541321843
humiliating,2.940550611,2.940550611
humiliatingly,1.753996714,1.753996714
humongous,2.647586336,2.647586336
humorless,2.045414832,2.045414832
humorous,3.118826383,3.118826383
humorously,3.493609962,3.493609962
humourless,1,1
humourous,3.416965055,3.416965055
humpbacked,5,5
hunchbacked,1,1
hundred and one,2,2
hundred thousand,2.883951063,2.883951063
hundred,5,5
hundredfold,2.394258351,2.394258351
hundredth,1.68304309,1.68304309
hungarian,3.115726497,3.115726497
hungrily,3.404241077,3.404241077
hungry,2.889563312,2.889563312
hunky-dory,3.312963962,3.312963962
hurriedly,2.187470516,2.187470516
hurt,3.013100849,3.013100849
hurtful,2.640385372,2.640385372
hush-hush,3.227825753,3.227825753
hushed,2.918209068,2.918209068
husky,1,1
hybrid,1.932929155,1.932929155
hydrated,3,3
hydraulic,5,5
hydrophobic,3,3
hyperactive,2.583542611,2.583542611
hyperbolic,2.614898028,2.614898028
hyperbolically,1,1
hypercritical,4.053508381,4.053508381
hypersensitive,3.424318877,3.424318877
hypnotic,3.507263892,3.507263892
hypnotically,2.647586336,2.647586336
hypochondriac,3.799770825,3.799770825
hypochondriacal,2,2
hypocritical,2.107681242,2.107681242
hypocritically,3.541234481,3.541234481
hypodermic,4.386034674,4.386034674
hypothetical,2.381498923,2.381498923
hypothetically,2.583542611,2.583542611
hysteric,4,4
hysterical,3.036187097,3.036187097
hysterically,3.678824475,3.678824475
iambic,4.386034674,4.386034674
ice-cold,1.873541341,1.873541341
icily,3.371104373,3.371104373
icky,2.04389778,2.04389778
iconic,3.488392285,3.488392285
iconoclastic,4.248203656,4.248203656
id est,4.386034674,4.386034674
ideal,2.954557347,2.954557347
idealised,3,3
idealistic,3.046927498,3.046927498
idealized,2.469834459,2.469834459
ideally,3.210011168,3.210011168
identical,2.867616712,2.867616712
identically,3.371104373,3.371104373
identifiable,3.111490657,3.111490657
ideological,2.720746949,2.720746949
ideologically,1.636118526,1.636118526
idiomatic,4,4
idiomatically,3,3
idiosyncratic,3.897864241,3.897864241
idiotic,2.06900213,2.06900213
idiotically,1.97140133,1.97140133
idle,2.839710223,2.839710223
idly,3.760492597,3.760492597
idolatrous,2.583542611,2.583542611
idyllic,3.210075303,3.210075303
if not,3.051563522,3.051563522
iffy,3.792299304,3.792299304
ignoble,3.124955804,3.124955804
ignominious,2.409843527,2.409843527
ignominiously,5,5
ignorant,2.859627894,2.859627894
ignorantly,1,1
ii,5,5
ill at ease,4.386034674,4.386034674
ill-advised,1.777325433,1.777325433
ill-conceived,1.738457211,1.738457211
ill-defined,3,3
ill-equipped,3.679274827,3.679274827
ill-fated,3.482848963,3.482848963
ill-fitting,2.228591908,2.228591908
ill-gotten,4,4
ill-judged,2.797946792,2.797946792
ill-omened,5,5
ill-starred,4,4
ill-tempered,3.094386385,3.094386385
ill-treated,3.889390775,3.889390775
ill-used,4,4
ill,2.653543337,2.757219603
illegal,3.228802088,3.228802088
illegally,3.667818453,3.667818453
illegible,2.583542611,2.583542611
illegitimate,2.839935174,2.839935174
illegitimately,1.72522749,1.72522749
illiberal,5,5
illicit,2.691028571,2.691028571
illicitly,4.386034674,4.386034674
illiterate,2.026477407,2.026477407
illogical,2.239221345,2.239221345
illogically,2.918209068,2.918209068
illuminated,2.583542611,2.583542611
illuminating,3.124080373,3.124080373
illusionary,2.977037542,2.977037542
illusory,3.550712007,3.550712007
illustrative,3.025361319,3.025361319
illustrious,3.094386385,3.094386385
imaginable,2.633382646,2.633382646
imaginary,2.984506124,2.984506124
imaginative,3.438986665,3.438986665
imaginatively,3.832344532,3.832344532
imbalanced,1.668502573,1.668502573
imbecile,1,1
imbecilic,3,3
imitative,3.312963962,3.312963962
immaculate,3.186725941,3.186725941
immaculately,3.227825753,3.227825753
immanent,5,5
immature,2.414172621,2.414172621
immaturely,3.606649603,3.606649603
immeasurable,3.36273657,3.36273657
immeasurably,2.556187523,2.556187523
immediate,3.056010392,3.056010392
immediately,3.312148061,3.312148061
immemorial,4.386034674,4.386034674
immense,3.181734023,3.181734023
immensely,3.287787322,3.287787322
imminent,3.178777755,3.178777755
imminently,3.206619426,3.206619426
immobile,2.394258351,2.394258351
immodest,3.679274827,3.679274827
immodestly,4,4
immoral,2.317548913,2.317548913
immortal,2.682360627,2.682360627
immovable,2.868868503,2.868868503
immune,2.807581983,2.807581983
immutable,2.768682371,2.768682371
immutably,3.851923716,3.851923716
impacted,3.186725941,3.186725941
impaired,3,3
impartial,2.881306684,2.881306684
impartially,4,4
impassioned,3.403191496,3.403191496
impatient,2.834366011,2.834366011
impatiently,3.297013541,3.297013541
impeccable,3.205636907,3.205636907
impeccably,3.600516156,3.600516156
impending,2.820944905,2.820944905
impenetrable,2.465461301,2.465461301
imperative,3.231743052,3.231743052
imperceptibly,3.541234481,3.541234481
imperfect,3.226668546,3.226668546
imperfectly,3.468127539,3.468127539
imperial,3.202396701,3.202396701
imperialistic,3.227825753,3.227825753
imperially,5,5
impermanent,5,5
impersonal,2.465576507,2.465576507
impertinent,5,5
impervious,2.093054999,2.093054999
impetuous,3.166614997,3.166614997
impetuously,1,1
impish,3,3
impishly,4,4
implacable,4.557034656,4.557034656
implausible,2.247301866,2.247301866
implausibly,2.076162334,2.076162334
implicative,4,4
implicit in,3,3
implicit,2.83238273,2.83238273
implicitly,2.058534414,2.058534414
imploringly,3,3
important,3.160324232,3.160324232
importantly,3.134107327,3.134107327
importunate,4.386034674,4.386034674
imposingly,2.977037542,2.977037542
impossible,3.103336981,3.103336981
impossibly,2.650754622,2.650754622
impotent,1.9778039,1.9778039
impotently,1.466403084,1.466403084
impoverished,3.132957531,3.132957531
impractical,2.709702849,2.709702849
imprecise,3.639023953,3.639023953
impregnable,3.356117712,3.356117712
impressed,2.672156473,2.672156473
impressionable,2.201157266,2.201157266
impressionist,3.474018083,3.474018083
impressionistic,3.218650913,3.218650913
impressive,3.047291136,3.047291136
impressively,3.386603837,3.386603837
improbable,2.47688451,2.47688451
improbably,2.631280532,2.631280532
impromptu,3.123354762,3.123354762
improper,1.968306708,1.968306708
improperly,3.702412472,3.702412472
improved,2.630237945,2.630237945
improvident,4,4
imprudent,3.478789035,3.478789035
impulsive,2.566827316,2.566827316
impulsively,2.948899702,2.948899702
impure,3,3
in a bad way,2.504943718,2.504943718
in a flash,3.551386843,3.551386843
in a heartfelt way,5,5
in a low voice,4,4
in a nutshell,2.304723156,2.304723156
in a similar way,3.753458102,3.753458102
in a way,3.304641631,3.304641631
in absentia,2,2
in advance,2.393456613,2.393456613
in agreement,3.872832249,3.872832249
in all likelihood,2.262140879,2.262140879
in all probability,3,3
in all,3.004893475,3.004893475
in and of itself,2.901551596,2.901551596
in any case,2.764416146,2.764416146
in any event,2.567196642,2.567196642
in brief,2.222270998,2.222270998
in camera,3,3
in case,2.663078444,2.663078444
in circles,2.272659967,2.272659967
in cold blood,2.843240949,2.843240949
in common,2.790954946,2.790954946
in concert,2.639382214,2.639382214
in conclusion,2.620621885,2.620621885
in condition,2.977037542,2.977037542
in darkness,3.502993712,3.502993712
in demand,4.239183994,4.239183994
in detail,2.892530002,2.892530002
in due course,5,5
in due time,2.41472624,2.41472624
in earnest,2.185065375,2.185065375
in effect,3.103697718,3.103697718
in essence,3.04014972,3.04014972
in everyone's thoughts,4,4
in evidence,2.918209068,2.918209068
in fact,2.596070255,2.596070255
in flight,2.962131883,2.962131883
in for,2.981570581,2.981570581
in force,3.494002335,3.494002335
in front,3.163720371,3.163720371
in full swing,3.421236101,3.421236101
in full,3.032574652,3.032574652
in gear,2.412891756,2.412891756
in general,2.805196618,2.805196618
in good taste,5,5
in good time,5,5
in hand,3.354274145,3.354274145
in haste,3.622477466,3.622477466
in height,3,3
in her own right,2.572486734,2.572486734
in her right mind,2.356344658,2.356344658
in hiding,3.378199684,3.378199684
in his own right,3.640087391,3.640087391
in his right mind,2.72678161,2.72678161
in its own right,3.321541475,3.321541475
in kind,3.084465158,3.084465158
in large quantities,4,4
in league,3.340274023,3.340274023
in line,3.139718963,3.139718963
in love,3.318699072,3.318699072
in low spirits,5,5
in name only,1,1
in name,3.127156541,3.127156541
in no time,3.216313446,3.216313446
in on,3.263249947,3.263249947
in one case,2.937684839,2.937684839
in one ear,3.541234481,3.541234481
in order,2.898090205,2.898090205
in other words,2.699028021,2.699028021
in particular,2.992060894,2.992060894
in passing,3.083631452,3.083631452
in perpetuity,2,2
in person,3.040742877,3.040742877
in place,3.077778494,3.077778494
in play,3.003352471,3.003352471
in point of fact,2.394258351,2.394258351
in practice,3.123585028,3.123585028
in principle,2.342203079,2.342203079
in private,3.591471855,3.591471855
in public,3.353960235,3.353960235
in question,2.592373893,2.592373893
in reality,2.77542602,2.77542602
in return,2.817315817,2.817315817
in secret,3.497822355,3.497822355
in series,3.647735953,3.647735953
in short order,4.386034674,4.386034674
in short,2.727212366,2.727212366
in sight,2.589751027,2.589751027
in situ,2.974990135,2.974990135
in so far,2.850132558,2.850132558
in some manner,4.386034674,4.386034674
in some way,3.209971209,3.209971209
in spades,3.247689726,3.247689726
in stages,3.541288115,3.541288115
in stock,2.511561736,2.511561736
in store,3.521169,3.521169
in stride,3.147047225,3.147047225
in style,2.84174907,2.84174907
in tandem,3.549962659,3.549962659
in that respect,2.598792872,2.598792872
in that,2.944115651,2.944115651
in the air,2.906844459,2.906844459
in the bargain,2.630637163,2.630637163
in the beginning,3.089511827,3.089511827
in the buff,4.557034656,4.557034656
in the end,2.935604915,2.935604915
in the first place,2.300919164,2.300919164
in the flesh,3.047948503,3.047948503
in the lead,3.073896042,3.073896042
in the least,2.24405135,2.24405135
in the long run,2.917815464,2.917815464
in the main,2.711718004,2.711718004
in the meantime,2.799311145,2.799311145
in the midst,3.360800813,3.360800813
in the nick of time,2.162406346,2.162406346
in the public eye,4.041827698,4.041827698
in the raw,4.485367641,4.485367641
in the same breath,2.141176048,2.141176048
in the south,3.233661847,3.233661847
in the way,2.933414997,2.933414997
in their right minds,1,1
in theory,2.491032206,2.491032206
in this,2.973821421,2.973821421
in time,3.242108071,3.242108071
in toto,1,1
in truth,3.064278488,3.064278488
in turn,3.059990591,3.059990591
in two ways,3.453894806,3.453894806
in unison,2.196953157,2.196953157
in use,2.77372623,2.77372623
in utero,1.738457211,1.738457211
in vain,3.094352894,3.094352894
in vitro,3.753458102,3.753458102
in vogue,3.17188369,3.17188369
in writing,2.81417885,2.81417885
in-between,3.248221579,3.248221579
in-person,3,3
in-your-face,2.82221483,2.82221483
in,3.362174836,3.362174836
inaccessible,2.621841958,2.621841958
inaccurate,2.073043206,2.073043206
inaccurately,2.057293568,2.057293568
inactive,1.55698504,1.55698504
inadequate,2.656480254,2.656480254
inadequately,1.79895645,1.79895645
inadvertent,2.292747649,2.292747649
inadvertently,2.844820831,2.844820831
inadvisable,1.823538297,1.823538297
inalienable,5,5
inane,1.641827983,1.641827983
inanely,2.583542611,2.583542611
inanimate,2.829134977,2.829134977
inapplicable,1,1
inappreciable,5,5
inappropriate,2.284660779,2.284660779
inappropriately,2.052062156,2.052062156
inarticulate,2,2
inattentive,4.386034674,4.386034674
inaudible,4,4
inaugural,2.196953157,2.196953157
inauspicious,5,5
inauthentic,1.752577162,1.752577162
inborn,2.904151288,2.904151288
inbred,3.541234481,3.541234481
incalculable,4.557034656,4.557034656
incan,1.72522749,1.72522749
incandescent,1.78489595,1.78489595
incapable,2.302519192,2.302519192
incapacitated,1.72522749,1.72522749
incapacitating,5,5
incarnate,5,5
incautious,1,1
incendiary,2.477406168,2.477406168
incensed,1.697155506,1.697155506
incessant,2.488773265,2.488773265
incessantly,2.188322852,2.188322852
incestuous,2.229835461,2.229835461
inchoate,1,1
incidental,2.991985751,2.991985751
incidentally,2.34078465,2.34078465
incipient,3,3
incisive,3.170675756,3.170675756
incisively,5,5
inclined,2.867684202,2.867684202
inclusive,2.482473032,2.482473032
incognito,3,3
incoherent,1.848318837,1.848318837
incoherently,1.753996714,1.753996714
incoming,3.320757292,3.320757292
incomparable,3.498804676,3.498804676
incompatible,3.161819738,3.161819738
incompetent,2.119285753,2.119285753
incompetently,1.466403084,1.466403084
incomplete,2.786035704,2.786035704
